strategy,requests_per_day,update_interval_days,software_memory_savings,fixed_substrate_cost,analog_conversion_overhead,yield_repair_factor,accuracy_fallback_penalty,requests_per_update,per_request_cost,amortized_fixed_cost,total_normalized_cost
fixed_digital_weights,10000000.0,30.0,0.5,350000.0,0.35,1.15,0.04,300000000.0,0.77826,0.0024333333333333334,0.7806933333333332
analog_in_memory,10000000.0,30.0,0.5,350000.0,0.35,1.15,0.04,300000000.0,3.8428169999999997,0.00224375,3.8450607499999996
hybrid_physicalized_submodel,10000000.0,30.0,0.5,350000.0,0.35,1.15,0.04,300000000.0,3.028906666666667,0.0006083333333333333,3.0295150000000004
programmable_unoptimized,10000000.0,30.0,0.5,350000.0,0.35,1.6,0.04,300000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,30.0,0.5,350000.0,0.35,1.6,0.04,300000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,30.0,0.5,350000.0,0.35,1.6,0.04,300000000.0,1.3117500000000002,0.000105,1.3118550000000002
fixed_digital_weights,10000000.0,30.0,0.5,350000.0,0.35,1.6,0.04,300000000.0,0.77826,0.0024333333333333334,0.7806933333333332
analog_in_memory,10000000.0,30.0,0.5,350000.0,0.35,1.6,0.04,300000000.0,5.346528,0.0029,5.3494280000000005
hybrid_physicalized_submodel,10000000.0,30.0,0.5,350000.0,0.35,1.6,0.04,300000000.0,3.028906666666667,0.0006083333333333333,3.0295150000000004
programmable_unoptimized,10000000.0,30.0,0.5,350000.0,0.8,1.15,0.04,300000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,30.0,0.5,350000.0,0.8,1.15,0.04,300000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,30.0,0.5,350000.0,0.8,1.15,0.04,300000000.0,1.3117500000000002,0.000105,1.3118550000000002
fixed_digital_weights,10000000.0,30.0,0.5,350000.0,0.8,1.15,0.04,300000000.0,0.77826,0.0024333333333333334,0.7806933333333332
analog_in_memory,10000000.0,30.0,0.5,350000.0,0.8,1.15,0.04,300000000.0,7.827567000000002,0.00224375,7.829810750000002
hybrid_physicalized_submodel,10000000.0,30.0,0.5,350000.0,0.8,1.15,0.04,300000000.0,3.028906666666667,0.0006083333333333333,3.0295150000000004
programmable_unoptimized,10000000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000000.0,1.3117500000000002,0.000105,1.3118550000000002
fixed_digital_weights,10000000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000000.0,0.77826,0.0024333333333333334,0.7806933333333332
analog_in_memory,10000000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000000.0,10.890528000000003,0.0029,10.893428000000004
hybrid_physicalized_submodel,10000000.0,30.0,0.5,350000.0,0.8,1.6,0.04,300000000.0,3.028906666666667,0.0006083333333333333,3.0295150000000004
programmable_unoptimized,10000000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000000.0,1.6582500000000002,3.240740740740741e-05,1.6582824074074076
fixed_digital_weights,10000000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000000.0,3.8428169999999997,0.000644212962962963,3.843461212962963
hybrid_physicalized_submodel,10000000.0,90.0,0.0,350000.0,0.35,1.15,0.04,900000000.0,5.455573333333333,0.00017166666666666667,5.455744999999999
programmable_unoptimized,10000000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000000.0,1.6582500000000002,3.240740740740741e-05,1.6582824074074076
fixed_digital_weights,10000000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000000.0,5.346528,0.0008629629629629629,5.3473909629629635
hybrid_physicalized_submodel,10000000.0,90.0,0.0,350000.0,0.35,1.6,0.04,900000000.0,5.455573333333333,0.00017166666666666667,5.455744999999999
programmable_unoptimized,10000000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000000.0,1.6582500000000002,3.240740740740741e-05,1.6582824074074076
fixed_digital_weights,10000000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000000.0,7.827567000000002,0.000644212962962963,7.828211212962965
hybrid_physicalized_submodel,10000000.0,90.0,0.0,350000.0,0.8,1.15,0.04,900000000.0,5.455573333333333,0.00017166666666666667,5.455744999999999
programmable_unoptimized,10000000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000000.0,1.6582500000000002,3.240740740740741e-05,1.6582824074074076
fixed_digital_weights,10000000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000000.0,10.890528000000003,0.0008629629629629629,10.891390962962966
hybrid_physicalized_submodel,10000000.0,90.0,0.0,350000.0,0.8,1.6,0.04,900000000.0,5.455573333333333,0.00017166666666666667,5.455744999999999
programmable_unoptimized,10000000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000000.0,1.5196500000000004,3.240740740740741e-05,1.5196824074074078
fixed_digital_weights,10000000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000000.0,3.8428169999999997,0.000644212962962963,3.843461212962963
hybrid_physicalized_submodel,10000000.0,90.0,0.2,350000.0,0.35,1.15,0.04,900000000.0,4.484906666666666,0.00017166666666666667,4.485078333333333
programmable_unoptimized,10000000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000000.0,1.5196500000000004,3.240740740740741e-05,1.5196824074074078
fixed_digital_weights,10000000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000000.0,5.346528,0.0008629629629629629,5.3473909629629635
hybrid_physicalized_submodel,10000000.0,90.0,0.2,350000.0,0.35,1.6,0.04,900000000.0,4.484906666666666,0.00017166666666666667,4.485078333333333
programmable_unoptimized,10000000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000000.0,1.5196500000000004,3.240740740740741e-05,1.5196824074074078
fixed_digital_weights,10000000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000000.0,7.827567000000002,0.000644212962962963,7.828211212962965
hybrid_physicalized_submodel,10000000.0,90.0,0.2,350000.0,0.8,1.15,0.04,900000000.0,4.484906666666666,0.00017166666666666667,4.485078333333333
programmable_unoptimized,10000000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000000.0,1.5196500000000004,3.240740740740741e-05,1.5196824074074078
fixed_digital_weights,10000000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000000.0,10.890528000000003,0.0008629629629629629,10.891390962962966
hybrid_physicalized_submodel,10000000.0,90.0,0.2,350000.0,0.8,1.6,0.04,900000000.0,4.484906666666666,0.00017166666666666667,4.485078333333333
programmable_unoptimized,10000000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000000.0,1.4157,3.240740740740741e-05,1.4157324074074074
fixed_digital_weights,10000000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000000.0,3.8428169999999997,0.000644212962962963,3.843461212962963
hybrid_physicalized_submodel,10000000.0,90.0,0.35,350000.0,0.35,1.15,0.04,900000000.0,3.756906666666667,0.00017166666666666667,3.7570783333333337
programmable_unoptimized,10000000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000000.0,1.4157,3.240740740740741e-05,1.4157324074074074
fixed_digital_weights,10000000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000000.0,5.346528,0.0008629629629629629,5.3473909629629635
hybrid_physicalized_submodel,10000000.0,90.0,0.35,350000.0,0.35,1.6,0.04,900000000.0,3.756906666666667,0.00017166666666666667,3.7570783333333337
programmable_unoptimized,10000000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000000.0,1.4157,3.240740740740741e-05,1.4157324074074074
fixed_digital_weights,10000000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000000.0,7.827567000000002,0.000644212962962963,7.828211212962965
hybrid_physicalized_submodel,10000000.0,90.0,0.35,350000.0,0.8,1.15,0.04,900000000.0,3.756906666666667,0.00017166666666666667,3.7570783333333337
programmable_unoptimized,10000000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000000.0,8.273333333333333,0.0,8.273333333333333
programmable_accelerator,10000000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000000.0,1.4157,3.240740740740741e-05,1.4157324074074074
fixed_digital_weights,10000000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000000.0,10.890528000000003,0.0008629629629629629,10.891390962962966
hybrid_physicalized_submodel,10000000.0,90.0,0.35,350000.0,0.8,1.6,0.04,900000000.0,3.756906666666667,0.00017166666666666667,3.7570783333333337
programmable_unoptimized,10000000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000000.0,1.3117500000000002,3.240740740740741e-05,1.3117824074074076
fixed_digital_weights,10000000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000000.0,3.8428169999999997,0.000644212962962963,3.843461212962963
hybrid_physicalized_submodel,10000000.0,90.0,0.5,350000.0,0.35,1.15,0.04,900000000.0,3.028906666666667,0.00017166666666666667,3.0290783333333335
programmable_unoptimized,10000000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000000.0,1.3117500000000002,3.240740740740741e-05,1.3117824074074076
fixed_digital_weights,10000000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000000.0,5.346528,0.0008629629629629629,5.3473909629629635
hybrid_physicalized_submodel,10000000.0,90.0,0.5,350000.0,0.35,1.6,0.04,900000000.0,3.028906666666667,0.00017166666666666667,3.0290783333333335
programmable_unoptimized,10000000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000000.0,1.3117500000000002,3.240740740740741e-05,1.3117824074074076
fixed_digital_weights,10000000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000000.0,7.827567000000002,0.000644212962962963,7.828211212962965
hybrid_physicalized_submodel,10000000.0,90.0,0.5,350000.0,0.8,1.15,0.04,900000000.0,3.028906666666667,0.00017166666666666667,3.0290783333333335
programmable_unoptimized,10000000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000000.0,6.523333333333333,0.0,6.523333333333333
programmable_accelerator,10000000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000000.0,1.3117500000000002,3.240740740740741e-05,1.3117824074074076
fixed_digital_weights,10000000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000000.0,0.77826,0.0005518518518518518,0.7788118518518518
analog_in_memory,10000000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000000.0,10.890528000000003,0.0008629629629629629,10.891390962962966
hybrid_physicalized_submodel,10000000.0,90.0,0.5,350000.0,0.8,1.6,0.04,900000000.0,3.028906666666667,0.00017166666666666667,3.0290783333333335
programmable_unoptimized,10000000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000000.0,1.6582500000000002,7.750046913116907e-06,1.6582577500469133
fixed_digital_weights,10000000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000000.0,0.77826,0.00011199099268155377,0.7783719909926815
analog_in_memory,10000000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000000.0,3.8428169999999997,0.00014921420529179956,3.8429662142052914
hybrid_physicalized_submodel,10000000.0,365.0,0.0,350000.0,0.35,1.15,0.04,3650000000.0,5.455573333333333,3.943891912178645e-05,5.455612772252454
programmable_unoptimized,10000000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000000.0,1.6582500000000002,7.750046913116907e-06,1.6582577500469133
fixed_digital_weights,10000000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000000.0,0.77826,0.00011199099268155377,0.7783719909926815
analog_in_memory,10000000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000000.0,5.346528,0.00020315256145618315,5.346731152561456
hybrid_physicalized_submodel,10000000.0,365.0,0.0,350000.0,0.35,1.6,0.04,3650000000.0,5.455573333333333,3.943891912178645e-05,5.455612772252454
programmable_unoptimized,10000000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000000.0,1.6582500000000002,7.750046913116907e-06,1.6582577500469133
fixed_digital_weights,10000000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000000.0,0.77826,0.00011199099268155377,0.7783719909926815
analog_in_memory,10000000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000000.0,7.827567000000002,0.00014921420529179956,7.827716214205294
hybrid_physicalized_submodel,10000000.0,365.0,0.0,350000.0,0.8,1.15,0.04,3650000000.0,5.455573333333333,3.943891912178645e-05,5.455612772252454
programmable_unoptimized,10000000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000000.0,12.356666666666667,0.0,12.356666666666667
programmable_accelerator,10000000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000000.0,1.6582500000000002,7.750046913116907e-06,1.6582577500469133
fixed_digital_weights,10000000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000000.0,0.77826,0.00011199099268155377,0.7783719909926815
analog_in_memory,10000000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000000.0,10.890528000000003,0.00020315256145618315,10.89073115256146
hybrid_physicalized_submodel,10000000.0,365.0,0.0,350000.0,0.8,1.6,0.04,3650000000.0,5.455573333333333,3.943891912178645e-05,5.455612772252454
programmable_unoptimized,10000000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000000.0,1.5196500000000004,7.750046913116907e-06,1.5196577500469135
fixed_digital_weights,10000000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000000.0,0.77826,0.00011199099268155377,0.7783719909926815
analog_in_memory,10000000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000000.0,3.8428169999999997,0.00014921420529179956,3.8429662142052914
hybrid_physicalized_submodel,10000000.0,365.0,0.2,350000.0,0.35,1.15,0.04,3650000000.0,4.484906666666666,3.943891912178645e-05,4.484946105585788
programmable_unoptimized,10000000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
software_optimized,10000000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000000.0,10.023333333333333,0.0,10.023333333333333
programmable_accelerator,10000000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000000.0,1.5196500000000004,7.750046913116907e-06,1.5196577500469135
fixed_digital_weights,10000000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000000.0,0.77826,0.00011199099268155377,0.7783719909926815
analog_in_memory,10000000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000000.0,5.346528,0.00020315256145618315,5.346731152561456
hybrid_physicalized_submodel,10000000.0,365.0,0.2,350000.0,0.35,1.6,0.04,3650000000.0,4.484906666666666,3.943891912178645e-05,4.484946105585788
programmable_unoptimized,10000000.0,365.0,0.2,350000.0,0.8,1.15,0.04,3650000000.0,12.416666666666668,0.0,12.416666666666668
