strategy,requests_per_day,update_interval_days,software_memory_savings,fallback_frequency,audit_control_scale,utilization,requests_per_update,per_request_pj_equivalent,amortized_fixed_pj_equivalent,total_pj_equivalent,winner,conclusion
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,low,0.35,300000000.0,14474.632537857142,0.0002666666666666667,14474.632804523808,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,low,0.35,300000000.0,162704.72770714285,0.13333333333333333,162704.8610404762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,low,0.35,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,low,0.6,300000000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,low,0.6,300000000.0,9141.243705,3e-05,9141.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,low,0.6,300000000.0,12014.937145,0.0002666666666666667,12014.937411666666,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,low,0.6,300000000.0,153842.81443333332,0.13333333333333333,153842.94776666665,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,low,0.6,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,low,0.85,300000000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,low,0.85,300000000.0,8530.198002794117,3e-05,8530.198032794116,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,low,0.85,300000000.0,11002.121395,0.0002666666666666667,11002.121661666666,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,low,0.85,300000000.0,150193.79132058824,0.13333333333333333,150193.92465392157,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,low,0.85,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,mid,0.35,300000000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,mid,0.35,300000000.0,12159.497553214285,3e-05,12159.497583214285,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,mid,0.35,300000000.0,15840.346823571428,0.0002666666666666667,15840.347090238094,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,mid,0.35,300000000.0,162923.29913571427,0.13333333333333333,162923.4324690476,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,mid,0.35,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,mid,0.6,300000000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,mid,0.6,300000000.0,10461.243705,3e-05,10461.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,mid,0.6,300000000.0,13261.603811666668,0.0002666666666666667,13261.604078333334,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,mid,0.6,300000000.0,154049.4811,0.13333333333333333,154049.61443333334,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,mid,0.6,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,mid,0.85,300000000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,mid,0.85,300000000.0,9761.96270867647,3e-05,9761.96273867647,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,mid,0.85,300000000.0,12199.76845382353,0.0002666666666666667,12199.768720490196,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,mid,0.85,300000000.0,150395.5560264706,0.13333333333333333,150395.68935980392,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,mid,0.85,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,high,0.35,300000000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,high,0.35,300000000.0,16059.140410357142,3e-05,16059.140440357141,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,high,0.35,300000000.0,19299.632537857142,0.0002666666666666667,19299.632804523808,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,high,0.35,300000000.0,163524.37056428572,0.13333333333333333,163524.50389761906,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,high,0.35,300000000.0,28310.143,0.023333333333333334,28310.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,high,0.6,300000000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,high,0.6,300000000.0,13816.243705,3e-05,13816.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,high,0.6,300000000.0,16423.270478333332,0.0002666666666666667,16423.270744999998,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,high,0.6,300000000.0,154617.81443333332,0.13333333333333333,154617.94776666665,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,high,0.6,300000000.0,28310.143,0.023333333333333334,28310.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.1,high,0.85,300000000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.1,high,0.85,300000000.0,12892.698002794117,3e-05,12892.698032794116,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.1,high,0.85,300000000.0,15238.886100882353,0.0002666666666666667,15238.88636754902,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.1,high,0.85,300000000.0,150950.40896764706,0.13333333333333333,150950.5423009804,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.1,high,0.85,300000000.0,28310.143,0.023333333333333334,28310.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,low,0.35,300000000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,low,0.35,300000000.0,10625.211838928572,3e-05,10625.21186892857,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,low,0.35,300000000.0,21918.066844642854,0.0002666666666666667,21918.06711130952,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,low,0.35,300000000.0,162704.72770714285,0.13333333333333333,162704.8610404762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,low,0.35,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,low,0.6,300000000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,low,0.6,300000000.0,9141.243705,3e-05,9141.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,low,0.6,300000000.0,15768.8283625,0.0002666666666666667,15768.828629166666,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,low,0.6,300000000.0,153842.81443333332,0.13333333333333333,153842.94776666665,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,low,0.6,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,low,0.85,300000000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,low,0.85,300000000.0,8530.198002794117,3e-05,8530.198032794116,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,low,0.85,300000000.0,13236.7889875,0.0002666666666666667,13236.789254166666,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,low,0.85,300000000.0,150193.79132058824,0.13333333333333333,150193.92465392157,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,low,0.85,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,mid,0.35,300000000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,mid,0.35,300000000.0,12159.497553214285,3e-05,12159.497583214285,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,mid,0.35,300000000.0,23532.35255892857,0.0002666666666666667,23532.352825595237,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,mid,0.35,300000000.0,162923.29913571427,0.13333333333333333,162923.4324690476,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,mid,0.35,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,mid,0.6,300000000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,mid,0.6,300000000.0,10461.243705,3e-05,10461.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,mid,0.6,300000000.0,17085.49502916667,0.0002666666666666667,17085.495295833334,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,mid,0.6,300000000.0,154049.4811,0.13333333333333333,154049.61443333334,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,mid,0.6,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,mid,0.85,300000000.0,25484.048588235295,0.0,25484.048588235295,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,mid,0.85,300000000.0,9761.96270867647,3e-05,9761.96273867647,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,mid,0.85,300000000.0,14430.906634558825,0.0002666666666666667,14430.906901225491,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,mid,0.85,300000000.0,150395.5560264706,0.13333333333333333,150395.68935980392,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,mid,0.85,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,high,0.35,300000000.0,69032.68942857142,0.0,69032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,high,0.35,300000000.0,16059.140410357142,3e-05,16059.140440357141,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,high,0.35,300000000.0,27605.566844642854,0.0002666666666666667,27605.56711130952,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,high,0.35,300000000.0,163524.37056428572,0.13333333333333333,163524.50389761906,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,high,0.35,300000000.0,28310.143,0.023333333333333334,28310.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,high,0.6,300000000.0,40269.06883333333,0.0,40269.06883333333,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,high,0.6,300000000.0,13816.243705,3e-05,13816.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,high,0.6,300000000.0,20414.661695833332,0.0002666666666666667,20414.6619625,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,high,0.6,300000000.0,154617.81443333332,0.13333333333333333,154617.94776666665,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,high,0.6,300000000.0,28310.143,0.023333333333333334,28310.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.25,high,0.85,300000000.0,28425.22505882353,0.0,28425.22505882353,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.25,high,0.85,300000000.0,12892.698002794117,3e-05,12892.698032794116,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.25,high,0.85,300000000.0,17453.700752205885,0.0002666666666666667,17453.70101887255,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.25,high,0.85,300000000.0,150950.40896764706,0.13333333333333333,150950.5423009804,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.25,high,0.85,300000000.0,28310.143,0.023333333333333334,28310.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.5,low,0.35,300000000.0,59032.68942857142,0.0,59032.68942857142,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.5,low,0.35,300000000.0,10625.211838928572,3e-05,10625.21186892857,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.5,low,0.35,300000000.0,34323.79068928571,0.0002666666666666667,34323.79095595238,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.5,low,0.35,300000000.0,162704.72770714285,0.13333333333333333,162704.8610404762,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.5,low,0.35,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.5,low,0.6,300000000.0,34435.7355,0.0,34435.7355,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.5,low,0.6,300000000.0,9141.243705,3e-05,9141.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.5,low,0.6,300000000.0,22025.313725,0.0002666666666666667,22025.313991666666,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.5,low,0.6,300000000.0,153842.81443333332,0.13333333333333333,153842.94776666665,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.5,low,0.6,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.5,low,0.85,300000000.0,24307.577999999998,0.0,24307.577999999998,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.5,low,0.85,300000000.0,8530.198002794117,3e-05,8530.198032794116,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.5,low,0.85,300000000.0,16961.234975,0.0002666666666666667,16961.235241666665,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.5,low,0.85,300000000.0,150193.79132058824,0.13333333333333333,150193.92465392157,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.5,low,0.85,300000000.0,24810.143,0.023333333333333334,24810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.5,mid,0.35,300000000.0,61889.832285714285,0.0,61889.832285714285,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.5,mid,0.35,300000000.0,12159.497553214285,3e-05,12159.497583214285,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.5,mid,0.35,300000000.0,36352.36211785714,0.0002666666666666667,36352.36238452381,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.5,mid,0.35,300000000.0,162923.29913571427,0.13333333333333333,162923.4324690476,False,baseline_or_antitarget_preferred
analog_in_memory_antitarget,10000000.0,30.0,0.35,0.5,mid,0.35,300000000.0,25810.143,0.023333333333333334,25810.166333333334,False,baseline_or_antitarget_preferred
software_optimized,10000000.0,30.0,0.35,0.5,mid,0.6,300000000.0,36102.40216666667,0.0,36102.40216666667,False,baseline_or_antitarget_preferred
programmable_accelerator,10000000.0,30.0,0.35,0.5,mid,0.6,300000000.0,10461.243705,3e-05,10461.243735,True,baseline_or_antitarget_preferred
hybrid_safety_filter,10000000.0,30.0,0.35,0.5,mid,0.6,300000000.0,23458.647058333332,0.0002666666666666667,23458.647324999998,False,baseline_or_antitarget_preferred
fixed_full_dense_antitarget,10000000.0,30.0,0.35,0.5,mid,0.6,300000000.0,154049.4811,0.13333333333333333,154049.61443333334,False,baseline_or_antitarget_preferred
