kappa,alpha_W,Delta_exponent_d,eta,target_type,target_label,effective_A,sigma,omega,support_valid,endpoint_beating,required_beta,candidate_beta,variance_exponent_candidate,variance_exponent_baseline,mean_square_threshold_exponent,local_window_success,failure_reason
8.0,0.006,0.25,0.008,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,-0.372,0.04,1.088,1.1280000000000001,1.5,False,support_invalid
8.0,0.006,0.25,0.01,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,True,-0.33999999999999997,0.0,1.16,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,True,-0.33999999999999997,0.02,1.1400000000000001,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,True,-0.33999999999999997,0.04,1.12,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,True,-0.33999999999999997,0.25,0.9099999999999999,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,False,True,-0.33999999999999997,0.75,0.4099999999999999,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,False,True,-0.33999999999999997,0.27,0.8900000000000001,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,False,True,-0.33999999999999997,0.03,1.13,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.01,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,-0.33999999999999997,0.05,1.11,1.16,1.5,False,support_invalid
8.0,0.006,0.25,0.02,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,True,-0.17999999999999994,0.0,1.32,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,True,-0.17999999999999994,0.04,1.28,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,True,-0.17999999999999994,0.08,1.24,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,True,-0.17999999999999994,0.25,1.07,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,False,True,-0.17999999999999994,0.75,0.5700000000000001,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,False,True,-0.17999999999999994,0.29,1.03,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,False,True,-0.17999999999999994,0.06,1.26,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.02,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,-0.17999999999999994,0.1,1.22,1.32,1.5,False,support_invalid
8.0,0.006,0.25,0.05,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,True,0.30000000000000004,0.0,1.8,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,True,0.30000000000000004,0.1,1.7000000000000002,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,True,0.30000000000000004,0.2,1.6,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,True,0.30000000000000004,0.25,1.55,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,False,True,0.30000000000000004,0.75,1.05,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,False,True,0.30000000000000004,0.35,1.4500000000000002,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,False,True,0.30000000000000004,0.15000000000000002,1.65,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.05,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,0.30000000000000004,0.25,1.55,1.8,1.5,False,support_invalid
8.0,0.006,0.25,0.08,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,True,0.78,0.0,2.2800000000000002,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,True,0.78,0.16,2.12,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,True,0.78,0.32,1.96,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,True,0.78,0.25,2.0300000000000002,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,False,True,0.78,0.75,1.5300000000000002,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,False,True,0.78,0.41000000000000003,1.87,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,False,True,0.78,0.24,2.04,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.08,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,0.78,0.4,1.88,2.2800000000000002,1.5,False,support_invalid
8.0,0.006,0.25,0.1,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,True,1.1,0.0,2.6,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,True,1.1,0.2,2.4000000000000004,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,True,1.1,0.4,2.2,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,True,1.1,0.25,2.35,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,False,True,1.1,0.75,1.85,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,False,True,1.1,0.45,2.1500000000000004,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,False,True,1.1,0.30000000000000004,2.3,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.1,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,1.1,0.5,2.1,2.6,1.5,False,support_invalid
8.0,0.006,0.25,0.15,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,True,1.9,0.0,3.4,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,True,1.9,0.3,3.1,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,True,1.9,0.6,2.8,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,True,1.9,0.25,3.15,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,False,True,1.9,0.75,2.65,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,False,True,1.9,0.55,2.85,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,False,True,1.9,0.44999999999999996,2.95,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.15,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,False,True,1.9,0.75,2.65,3.4,1.5,False,support_invalid
8.0,0.006,0.25,0.25,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,True,3.5,0.0,5.0,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,True,3.5,0.5,4.5,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,True,3.5,1.0,4.0,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,True,3.5,0.25,4.75,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,True,3.5,0.75,4.25,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,True,3.5,0.75,4.25,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,True,3.5,0.75,4.25,5.0,1.5,False,needs_more_numerator_saving
8.0,0.006,0.25,0.25,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,True,3.5,1.25,3.75,5.0,1.5,False,needs_more_numerator_saving
8.0,0.01,0.0,0.0,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-1.0,0.0,1.0,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-1.0,0.0,1.0,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-1.0,0.0,1.0,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-1.0,0.25,0.75,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-1.0,0.75,0.25,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-1.0,0.25,0.75,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-1.0,0.0,1.0,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.0,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-1.0,0.0,1.0,1.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.968,0.0,1.032,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.968,0.004,1.028,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.968,0.008,1.024,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.968,0.25,0.782,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.968,0.75,0.28200000000000003,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.968,0.254,0.778,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.968,0.006,1.026,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.002,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.968,0.01,1.022,1.032,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.9359999999999999,0.0,1.064,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.9359999999999999,0.008,1.056,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.9359999999999999,0.016,1.048,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.9359999999999999,0.25,0.8140000000000001,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.9359999999999999,0.75,0.31400000000000006,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.9359999999999999,0.258,0.806,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.9359999999999999,0.012,1.052,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.004,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.9359999999999999,0.02,1.044,1.064,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.904,0.0,1.096,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.904,0.012,1.084,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.904,0.024,1.072,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.904,0.25,0.8460000000000001,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.904,0.75,0.3460000000000001,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.904,0.262,0.8340000000000001,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.904,0.018000000000000002,1.078,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.006,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.904,0.03,1.066,1.096,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.872,0.0,1.1280000000000001,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.872,0.016,1.112,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.872,0.032,1.096,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.872,0.25,0.8780000000000001,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.872,0.75,0.3780000000000001,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.872,0.266,0.8620000000000001,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.872,0.024,1.104,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.008,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.872,0.04,1.088,1.1280000000000001,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.84,0.0,1.16,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.84,0.02,1.1400000000000001,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.84,0.04,1.12,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.84,0.25,0.9099999999999999,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.84,0.75,0.4099999999999999,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.84,0.27,0.8900000000000001,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.84,0.03,1.13,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.01,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.84,0.05,1.11,1.16,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.6799999999999999,0.0,1.32,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.6799999999999999,0.04,1.28,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.6799999999999999,0.08,1.24,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.6799999999999999,0.25,1.07,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.6799999999999999,0.75,0.5700000000000001,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.6799999999999999,0.29,1.03,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.6799999999999999,0.06,1.26,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.02,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.6799999999999999,0.1,1.22,1.32,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,-0.19999999999999996,0.0,1.8,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,-0.19999999999999996,0.1,1.7000000000000002,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,-0.19999999999999996,0.2,1.6,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,-0.19999999999999996,0.25,1.55,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,-0.19999999999999996,0.75,1.05,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,-0.19999999999999996,0.35,1.4500000000000002,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,-0.19999999999999996,0.15000000000000002,1.65,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.05,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,-0.19999999999999996,0.25,1.55,1.8,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,0.28,0.0,2.2800000000000002,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,0.28,0.16,2.12,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,0.28,0.32,1.96,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,0.28,0.25,2.0300000000000002,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,0.28,0.75,1.5300000000000002,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,0.28,0.41000000000000003,1.87,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,0.28,0.24,2.04,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.08,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,0.28,0.4,1.88,2.2800000000000002,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,0.6000000000000001,0.0,2.6,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,0.6000000000000001,0.2,2.4000000000000004,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,0.6000000000000001,0.4,2.2,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,0.6000000000000001,0.25,2.35,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,0.6000000000000001,0.75,1.85,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,0.6000000000000001,0.45,2.1500000000000004,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,0.6000000000000001,0.30000000000000004,2.3,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.1,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,0.6000000000000001,0.5,2.1,2.6,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,1.4,0.0,3.4,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,1.4,0.3,3.1,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,1.4,0.6,2.8,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,1.4,0.25,3.15,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,1.4,0.75,2.65,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,1.4,0.55,2.85,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,1.4,0.44999999999999996,2.95,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.15,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,1.4,0.75,2.65,3.4,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,markov_baseline,baseline A=2k,16.0,0.0,0.0,True,False,3.0,0.0,5.0,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,True,False,3.0,0.5,4.5,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,True,False,3.0,1.0,4.0,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,True,False,3.0,0.25,4.75,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,direct_small_x,direct sigma=0.75,16.0,0.75,0.0,True,False,3.0,0.75,4.25,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,direct_small_x,direct A=2k-2 sigma=0.25,14.0,0.25,0.0,True,False,3.0,0.75,4.25,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,stratified_weighted,stratified A=2k-4 W=q,13.0,0.0,1.0,True,False,3.0,0.75,4.25,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.0,0.25,stratified_weighted,stratified A=2k-4 W=q^-1,11.0,0.0,-1.0,True,False,3.0,1.25,3.75,5.0,2.0,False,not_endpoint_beating
8.0,0.01,0.002,0.0,markov_baseline,baseline A=2k,16.0,0.0,0.0,False,False,-0.996,0.0,1.0,1.0,1.996,False,support_invalid
8.0,0.01,0.002,0.0,coefficient_variation,CV A=2k-2,14.0,0.0,0.0,False,False,-0.996,0.0,1.0,1.0,1.996,False,support_invalid
8.0,0.01,0.002,0.0,coefficient_variation,CV A=2k-4,12.0,0.0,0.0,False,False,-0.996,0.0,1.0,1.0,1.996,False,support_invalid
8.0,0.01,0.002,0.0,direct_small_x,direct sigma=0.25,16.0,0.25,0.0,False,False,-0.996,0.25,0.75,1.0,1.996,False,support_invalid
