L,canonical_key,conjugacy_class_multiplicity,pre_fold_pair_multiplicity,weight_unweighted,weight_exp_decay_theta_0_5,weight_length_inverse,V,count_a,count_b,C,n_power,conflict,primitive_power_pair_classes,diagonal_cyclic_pair_classes,primitive_nondiagonal_pair_classes,rank_two_after_diagonal_pair_classes,rank_proxy,coeff_order_1,coeff_order_2,coeff_order_3,coeff_order_4,notes
5,1a0;1b2;2b0,1,36,36,1.79233446124,4,3,1,2,3,0,yes,0,1,0,0,rank_two_noncyclic,-2,0,0,0,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b2;2b0;3a1;3b1,4,240,240,4.3957533333,16,4,2,3,5,1,yes,0,0,4,4,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b2;2b0;3a1;3b4;4a2,2,120,120,2.19787666665,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b2;2b0;3a1;4a2;4b3,2,120,120,2.19787666665,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b2;2b0;3a2;3b1,2,96,96,2.89894880854,8,4,2,3,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b2;2b0;3b1;4a2;4b3,2,120,120,2.19787666665,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a1;2b0;3b1,2,120,120,2.19787666665,8,4,2,3,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a1;2b0;3b2,2,96,96,2.89894880854,8,4,2,3,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a1;2b0;3b4;4b2,2,120,120,2.19787666665,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a1;2b0;4a3;4b2,2,120,120,2.19787666665,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a3;2b0,1,16,16,0.29305022222,1,4,2,2,4,0,yes,1,1,0,0,rank_two_noncyclic,-4,2,2,2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a3;2b0;3a1,2,64,64,1.17220088888,4,4,3,2,5,1,yes,2,0,0,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a3;2b0;3b1,2,64,64,1.17220088888,4,4,2,3,5,1,yes,2,0,0,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a3;2b0;3b2,2,64,64,1.17220088888,4,4,2,3,5,1,yes,2,0,0,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2a3;2b0;3b4;4b2,2,80,80,0.888719723059,4,5,2,4,6,1,yes,2,0,0,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3a1;3b2,2,128,128,2.34440177776,8,4,2,3,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3a1;3b4;4b2,2,200,200,1.34758939982,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3a1;4a3;4b2,2,200,200,1.34758939982,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3a3;3b2,2,160,160,1.77743944612,8,4,2,3,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3b1;4a3;4b2,2,200,200,1.34758939982,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3b2,1,64,64,1.17220088888,4,4,1,3,4,0,yes,0,1,0,0,rank_two_noncyclic,-3,0,0,0,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3b4;4a3;4b2,2,200,200,1.34758939982,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;3b4;4b2,1,100,100,0.673794699909,4,5,1,4,5,0,yes,0,1,0,0,rank_two_noncyclic,-4,0,0,0,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b3;2b0;4a3;4b2,1,100,100,0.673794699909,4,5,2,3,5,0,yes,0,1,0,0,rank_two_noncyclic,-6,6,6,6,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a3;2b0;3a1;4b2,2,128,128,2.34440177776,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a3;2b0;3a1;4b5;5b2,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a3;2b0;3a1;5a4;5b2,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a3;2b0;3b1;4b2,2,128,128,2.34440177776,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a3;2b0;3b1;4b5;5b2,2,160,160,1.77743944612,8,6,2,5,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a3;2b0;3b1;5a4;5b2,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;3b2,2,64,64,1.17220088888,4,5,3,3,6,1,yes,2,0,0,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;3b5;5a2,2,80,80,0.888719723059,4,6,4,3,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;3b5;5b2,2,80,80,0.888719723059,4,6,3,4,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;4a3,2,80,80,0.888719723059,4,5,4,2,6,1,yes,2,0,0,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;4b3,2,80,80,0.888719723059,4,5,3,3,6,1,yes,2,0,0,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;5a2;5b3,2,80,80,0.888719723059,4,6,4,3,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a1;5a3;5b2,2,80,80,0.888719723059,4,6,4,3,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a2;3b1,2,64,64,1.17220088888,4,5,3,3,6,1,yes,2,0,0,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3a5;3b1;5b2,2,80,80,0.888719723059,4,6,3,4,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3b1;4b3,2,80,80,0.888719723059,4,5,2,4,6,1,yes,2,0,0,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3b1;5a2;5b3,2,80,80,0.888719723059,4,6,3,4,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a4;2b0;3b1;5a3;5b2,2,80,80,0.888719723059,4,6,3,4,7,1,yes,2,0,0,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a5;2b0;3a1;3b5;4b2,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a5;2b0;3a1;4b2;5a3,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a5;2b0;3a1;4b2;5b3,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a5;2b0;3b1;4b2;5b3,2,160,160,1.77743944612,8,6,2,5,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3a1;3b6;4b5;5b2,2,200,200,1.34758939982,8,7,3,5,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3a1;3b6;5a4;5b2,2,200,200,1.34758939982,8,7,4,4,8,1,yes,0,0,2,2,rank_two_noncyclic,-9,9,39,81,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3a1;4b5;5b2;6a3,2,200,200,1.34758939982,8,7,4,4,8,1,yes,0,0,2,2,rank_two_noncyclic,-9,9,39,81,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3a1;4b5;5b2;6b3,2,200,200,1.34758939982,8,7,3,5,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3a1;5a4;5b2;6a3,2,200,200,1.34758939982,8,7,5,3,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3a1;5a4;5b2;6b3,2,200,200,1.34758939982,8,7,4,4,8,1,yes,0,0,2,2,rank_two_noncyclic,-9,9,39,81,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3b1;4b5;5b2;6b3,2,200,200,1.34758939982,8,7,2,6,8,1,yes,0,0,2,2,rank_two_noncyclic,-5,-5,-5,-5,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2a6;2b0;3b1;5a4;5b2;6b3,2,200,200,1.34758939982,8,7,3,5,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;3b2;4b3,2,160,160,1.77743944612,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;3b5;4b2;5a2,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;3b5;4b6;5a2;6b2,2,200,200,1.34758939982,8,7,3,5,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;3b5;5a2;6a4;6b2,2,200,200,1.34758939982,8,7,4,4,8,1,yes,0,0,2,2,rank_two_noncyclic,-9,9,39,81,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;3b5;5a4;5b2,2,200,200,1.34758939982,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;4a3;4b2,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;4b2;5a2;5b3,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;4b5;5a3;5b2,2,200,200,1.34758939982,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;4b6;5a2;5b3;6b2,2,200,200,1.34758939982,8,7,3,5,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a1;5a2;5b3;6a4;6b2,2,200,200,1.34758939982,8,7,4,4,8,1,yes,0,0,2,2,rank_two_noncyclic,-9,9,39,81,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a2;3b1;4b2,2,128,128,2.34440177776,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a2;3b1;4b5;5b2,2,160,160,1.77743944612,8,6,2,5,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a2;3b1;5a4;5b2,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a4;3b1;4b2,2,160,160,1.77743944612,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a5;3b1;4b5;5b2,2,200,200,1.34758939982,8,6,2,5,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3a5;3b1;5a4;5b2,2,200,200,1.34758939982,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3b1;4a3;4b2,2,160,160,1.77743944612,8,5,2,4,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3b1;4b2;5a2;5b3,2,160,160,1.77743944612,8,6,2,5,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3b1;4b5;5a3;5b2,2,200,200,1.34758939982,8,6,2,5,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3b1;4b6;5a2;5b3;6b2,2,200,200,1.34758939982,8,7,2,6,8,1,yes,0,0,2,2,rank_two_noncyclic,-5,-5,-5,-5,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;1b4;2b0;3b1;5a2;5b3;6a4;6b2,2,200,200,1.34758939982,8,7,3,5,8,1,yes,0,0,2,2,rank_two_noncyclic,-8,4,28,76,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a1;2b0,1,36,36,1.79233446124,4,3,2,1,3,0,yes,0,1,0,0,rank_two_noncyclic,-2,0,0,0,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a1;2b0;3a2;3b1,2,96,96,2.89894880854,8,4,3,2,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a1;2b0;3a2;3b2,4,240,240,4.3957533333,16,4,3,2,5,1,yes,0,0,4,4,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a1;2b0;3a4;3b1;4b2,2,120,120,2.19787666665,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a1;2b0;3b1;4a2;4b3,2,120,120,2.19787666665,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a1;2b0;3b1;4a3;4b2,2,120,120,2.19787666665,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a2;2b0;3a1;3b2,4,320,320,3.55487889224,16,4,3,2,5,1,yes,0,0,4,4,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1,1,64,64,1.17220088888,4,4,3,1,4,0,yes,0,1,0,0,rank_two_noncyclic,-3,0,0,0,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;3b1,2,128,128,2.34440177776,8,4,3,2,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;3b2,2,128,128,2.34440177776,8,4,3,2,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;3b3,4,320,320,3.55487889224,16,4,3,2,5,1,yes,0,0,4,4,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;3b4;4a2,2,160,160,1.77743944612,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;3b4;4b1,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;3b4;4b2,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;4a2;4b1,2,128,128,2.34440177776,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;4a2;4b3,2,160,160,1.77743944612,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;4a5;4b1;5b2,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;4b1;5a2;5b4,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a1;4b1;5a4;5b2,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a2;3b1,2,128,128,2.34440177776,8,4,3,2,5,1,yes,0,0,2,2,rank_two_noncyclic,-2,-2,-2,-2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3a4;3b1;4b2,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3b1,1,64,64,1.17220088888,4,4,2,2,4,0,yes,0,1,0,0,rank_two_noncyclic,-4,2,2,2,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a3;2b0;3b1;4a2;4b3,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b1;4b3,2,200,200,1.34758939982,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b2;4a3,2,160,160,1.77743944612,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b2;4b1,2,128,128,2.34440177776,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b2;4b3,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b4,1,100,100,0.673794699909,4,5,3,2,5,0,yes,0,1,0,0,rank_two_noncyclic,-6,6,6,6,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b4;4a2,2,200,200,1.34758939982,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b4;4a3,2,200,200,1.34758939982,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b4;4b1,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b4;4b2,2,200,200,1.34758939982,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b4;4b3,2,200,200,1.34758939982,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b5;4b1;5a2,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;3b5;4b1;5b2,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4a2;4b3,2,200,200,1.34758939982,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4a3,1,100,100,0.673794699909,4,5,4,1,5,0,yes,0,1,0,0,rank_two_noncyclic,-4,0,0,0,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4a3;4b1,2,160,160,1.77743944612,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4a3;4b2,2,200,200,1.34758939982,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4a3;4b3,2,200,200,1.34758939982,8,5,4,2,6,1,yes,0,0,2,2,rank_two_noncyclic,-3,-3,-3,-3,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4b1;5a2;5b3,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4b1;5a3;5b2,2,160,160,1.77743944612,8,6,4,3,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a1;4b3,1,100,100,0.673794699909,4,5,3,2,5,0,yes,0,1,0,0,rank_two_noncyclic,-6,6,6,6,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3a2;3b1;4b3,2,160,160,1.77743944612,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3b1;4a2;4b3,2,200,200,1.34758939982,8,5,3,3,6,1,yes,0,0,2,2,rank_two_noncyclic,-4,-2,2,10,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a4;2b0;3b1;4b3,1,100,100,0.673794699909,4,5,2,3,5,0,yes,0,1,0,0,rank_two_noncyclic,-6,6,6,6,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a5;2b0;3a1;3b2;4b1;5b4,2,160,160,1.77743944612,8,6,3,4,7,1,yes,0,0,2,2,rank_two_noncyclic,-6,0,12,36,trace-like cyclic conjugacy pairs before folded skeleton aggregation
5,1a0;2a5;2b0;3a1;3b4;4a2;5a3,2,200,200,1.34758939982,8,6,5,2,7,1,yes,0,0,2,2,rank_two_noncyclic,-4,-4,-4,-4,trace-like cyclic conjugacy pairs before folded skeleton aggregation
