regime,architecture,Delta_exponent_d,eta,kappa,Lambda0,support_requirement_eta_min,support_requirement_met,q_exponent,loss_exponent,mean_exponent,variance_exponent_beta_zero,required_beta,chebyshev_pass_beta_zero,beats_endpoint,feasibility_class,notes
high_energy,pretrace,0.008,0.25,3,1,0.008,true,0.25,3,0.992,4,2.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.25,3,4,0.008,true,0.25,1.5,0.992,2.5,0.516,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.25,3,4,0.008,true,0.25,3,0.992,4,2.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.25,3,25,0.008,true,0.25,1.5,0.992,2.5,0.516,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.25,3,25,0.008,true,0.25,3,0.992,4,2.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.25,5,1,0.008,true,0.25,2.5,0.992,3.5,1.516,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.25,5,1,0.008,true,0.25,5,0.992,6,4.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.25,5,4,0.008,true,0.25,2.5,0.992,3.5,1.516,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.25,5,4,0.008,true,0.25,5,0.992,6,4.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.25,5,25,0.008,true,0.25,2.5,0.992,3.5,1.516,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.25,5,25,0.008,true,0.25,5,0.992,6,4.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.5,3,1,0.008,true,0.5,3,0.992,4,2.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.5,3,1,0.008,true,0.5,6,0.992,7,5.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.5,3,4,0.008,true,0.5,3,0.992,4,2.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.5,3,4,0.008,true,0.5,6,0.992,7,5.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.5,3,25,0.008,true,0.5,3,0.992,4,2.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.5,3,25,0.008,true,0.5,6,0.992,7,5.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.5,5,1,0.008,true,0.5,5,0.992,6,4.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.5,5,1,0.008,true,0.5,10,0.992,11,9.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.5,5,4,0.008,true,0.5,5,0.992,6,4.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.5,5,4,0.008,true,0.5,10,0.992,11,9.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.5,5,25,0.008,true,0.5,5,0.992,6,4.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.5,5,25,0.008,true,0.5,10,0.992,11,9.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0,3,1,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0,3,1,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0,3,4,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0,3,4,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0,3,25,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0,3,25,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0,5,1,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0,5,1,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0,5,4,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0,5,4,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0,5,25,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0,5,25,0.01,false,0,0,0.99,1,-0.98,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.002,3,1,0.01,false,0.002,0.012,0.99,1.012,-0.968,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.002,3,1,0.01,false,0.002,0.024,0.99,1.024,-0.956,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.002,3,4,0.01,false,0.002,0.012,0.99,1.012,-0.968,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.002,3,4,0.01,false,0.002,0.024,0.99,1.024,-0.956,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.002,3,25,0.01,false,0.002,0.012,0.99,1.012,-0.968,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.002,3,25,0.01,false,0.002,0.024,0.99,1.024,-0.956,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.002,5,1,0.01,false,0.002,0.02,0.99,1.02,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.002,5,1,0.01,false,0.002,0.04,0.99,1.04,-0.94,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.002,5,4,0.01,false,0.002,0.02,0.99,1.02,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.002,5,4,0.01,false,0.002,0.04,0.99,1.04,-0.94,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.002,5,25,0.01,false,0.002,0.02,0.99,1.02,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.002,5,25,0.01,false,0.002,0.04,0.99,1.04,-0.94,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.004,3,1,0.01,false,0.004,0.024,0.99,1.024,-0.956,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.004,3,1,0.01,false,0.004,0.048,0.99,1.048,-0.932,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.004,3,4,0.01,false,0.004,0.024,0.99,1.024,-0.956,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.004,3,4,0.01,false,0.004,0.048,0.99,1.048,-0.932,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.004,3,25,0.01,false,0.004,0.024,0.99,1.024,-0.956,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.004,3,25,0.01,false,0.004,0.048,0.99,1.048,-0.932,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.004,5,1,0.01,false,0.004,0.04,0.99,1.04,-0.94,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.004,5,1,0.01,false,0.004,0.08,0.99,1.08,-0.9,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.004,5,4,0.01,false,0.004,0.04,0.99,1.04,-0.94,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.004,5,4,0.01,false,0.004,0.08,0.99,1.08,-0.9,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.004,5,25,0.01,false,0.004,0.04,0.99,1.04,-0.94,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.004,5,25,0.01,false,0.004,0.08,0.99,1.08,-0.9,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.006,3,1,0.01,false,0.006,0.036,0.99,1.036,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.006,3,1,0.01,false,0.006,0.072,0.99,1.072,-0.908,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.006,3,4,0.01,false,0.006,0.036,0.99,1.036,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.006,3,4,0.01,false,0.006,0.072,0.99,1.072,-0.908,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.006,3,25,0.01,false,0.006,0.036,0.99,1.036,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.006,3,25,0.01,false,0.006,0.072,0.99,1.072,-0.908,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.006,5,1,0.01,false,0.006,0.06,0.99,1.06,-0.92,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.006,5,1,0.01,false,0.006,0.12,0.99,1.12,-0.86,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.006,5,4,0.01,false,0.006,0.06,0.99,1.06,-0.92,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.006,5,4,0.01,false,0.006,0.12,0.99,1.12,-0.86,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.006,5,25,0.01,false,0.006,0.06,0.99,1.06,-0.92,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.006,5,25,0.01,false,0.006,0.12,0.99,1.12,-0.86,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.008,3,1,0.01,false,0.008,0.048,0.99,1.048,-0.932,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.008,3,1,0.01,false,0.008,0.096,0.99,1.096,-0.884,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.008,3,4,0.01,false,0.008,0.048,0.99,1.048,-0.932,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.008,3,4,0.01,false,0.008,0.096,0.99,1.096,-0.884,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.008,3,25,0.01,false,0.008,0.048,0.99,1.048,-0.932,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.008,3,25,0.01,false,0.008,0.096,0.99,1.096,-0.884,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.008,5,1,0.01,false,0.008,0.08,0.99,1.08,-0.9,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.008,5,1,0.01,false,0.008,0.16,0.99,1.16,-0.82,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.008,5,4,0.01,false,0.008,0.08,0.99,1.08,-0.9,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.008,5,4,0.01,false,0.008,0.16,0.99,1.16,-0.82,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.008,5,25,0.01,false,0.008,0.08,0.99,1.08,-0.9,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.008,5,25,0.01,false,0.008,0.16,0.99,1.16,-0.82,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.01,3,1,0.01,true,0.01,0.06,0.99,1.06,-0.92,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.01,3,1,0.01,true,0.01,0.12,0.99,1.12,-0.86,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.01,3,4,0.01,true,0.01,0.06,0.99,1.06,-0.92,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.01,3,4,0.01,true,0.01,0.12,0.99,1.12,-0.86,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.01,3,25,0.01,true,0.01,0.06,0.99,1.06,-0.92,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.01,3,25,0.01,true,0.01,0.12,0.99,1.12,-0.86,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.01,5,1,0.01,true,0.01,0.1,0.99,1.1,-0.88,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.01,5,1,0.01,true,0.01,0.2,0.99,1.2,-0.78,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.01,5,4,0.01,true,0.01,0.1,0.99,1.1,-0.88,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.01,5,4,0.01,true,0.01,0.2,0.99,1.2,-0.78,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.01,5,25,0.01,true,0.01,0.1,0.99,1.1,-0.88,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.01,5,25,0.01,true,0.01,0.2,0.99,1.2,-0.78,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.02,3,1,0.01,true,0.02,0.12,0.99,1.12,-0.86,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.02,3,1,0.01,true,0.02,0.24,0.99,1.24,-0.74,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.02,3,4,0.01,true,0.02,0.12,0.99,1.12,-0.86,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.02,3,4,0.01,true,0.02,0.24,0.99,1.24,-0.74,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.02,3,25,0.01,true,0.02,0.12,0.99,1.12,-0.86,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.02,3,25,0.01,true,0.02,0.24,0.99,1.24,-0.74,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.02,5,1,0.01,true,0.02,0.2,0.99,1.2,-0.78,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.02,5,1,0.01,true,0.02,0.4,0.99,1.4,-0.58,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.02,5,4,0.01,true,0.02,0.2,0.99,1.2,-0.78,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.02,5,4,0.01,true,0.02,0.4,0.99,1.4,-0.58,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.02,5,25,0.01,true,0.02,0.2,0.99,1.2,-0.78,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.02,5,25,0.01,true,0.02,0.4,0.99,1.4,-0.58,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.05,3,1,0.01,true,0.05,0.3,0.99,1.3,-0.68,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.01,0.05,3,1,0.01,true,0.05,0.6,0.99,1.6,-0.38,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.01,0.05,3,4,0.01,true,0.05,0.3,0.99,1.3,-0.68,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
