d,eta,q_delta_exponent_eta_minus_d,support_valid_eta_ge_d,endpoint_beating_d_gt_alpha_w,transform_model,compatibility,growth_model,growth_rate_per_t,t_endpoint_n_eta,u_endpoint_t_delta,transform_envelope_endpoint,log10_transform_envelope_endpoint,net_log10_endpoint_after_growth,exponential_damping_exponent_if_any,m22_support_and_endpoint_conditions,success_row,verdict,note
0.12,0.02,-0.1,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.73780082875,0.063095734448,1,0,0.716981445044,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.73780082875,0.063095734448,0.612944278124,-0.212579004769,0.164779650518,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.73780082875,0.063095734448,0.612944278124,-0.212579004769,0.330817458844,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.73780082875,0.063095734448,0.612944278124,-0.212579004769,0.504402440275,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.73780082875,0.063095734448,0.0021591173339,-2.66572375596,-2.28836510067,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.73780082875,0.063095734448,0.0021591173339,-2.66572375596,-2.12232729235,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.73780082875,0.063095734448,0.0021591173339,-2.66572375596,-1.94874231092,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.73780082875,0.063095734448,0.731393142493,-0.135849115903,0.241509539383,0.02,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.73780082875,0.063095734448,0.731393142493,-0.135849115903,0.407547347709,0.02,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.73780082875,0.063095734448,0.731393142493,-0.135849115903,0.581132329141,0.02,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,3.98107170553,0.144543977075,1,0,0.864478736888,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,compact_support_only,compatible,reduced_word_family,0.72,3.98107170553,0.144543977075,1,0,1.24484938112,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,3.98107170553,0.144543977075,1,0,1.64250960009,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,3.98107170553,0.144543977075,0.339578452904,-0.469059874618,0.39541886227,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,3.98107170553,0.144543977075,0.339578452904,-0.469059874618,0.7757895065,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,3.98107170553,0.144543977075,0.339578452904,-0.469059874618,1.17344972547,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,3.98107170553,0.144543977075,0.00541595636548,-2.26632484327,-1.40184610638,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,3.98107170553,0.144543977075,0.00541595636548,-2.26632484327,-1.02147546215,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,3.98107170553,0.144543977075,0.00541595636548,-2.26632484327,-0.623815243186,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,3.98107170553,0.144543977075,0.488413494556,-0.31121234528,0.553266391608,0.05,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,3.98107170553,0.144543977075,0.488413494556,-0.31121234528,0.933637035839,0.05,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.05,-0.07,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,3.98107170553,0.144543977075,0.488413494556,-0.31121234528,1.33129725481,0.05,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,9.12010839356,0.331131121483,1,0,1.98040637484,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,compact_support_only,compatible,reduced_word_family,0.72,9.12010839356,0.331131121483,1,0,2.85178517977,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,9.12010839356,0.331131121483,1,0,3.7627721122,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,9.12010839356,0.331131121483,0.101445620309,-0.993766697932,0.986639676909,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,9.12010839356,0.331131121483,0.101445620309,-0.993766697932,1.85801848184,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,9.12010839356,0.331131121483,0.101445620309,-0.993766697932,2.76900541427,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,9.12010839356,0.331131121483,0.00627757091697,-2.20220837241,-0.221801997573,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,9.12010839356,0.331131121483,0.00627757091697,-2.20220837241,0.649576807357,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,9.12010839356,0.331131121483,0.00627757091697,-2.20220837241,1.56056373978,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,9.12010839356,0.331131121483,0.193666143759,-0.712946294943,1.2674600799,0.08,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,9.12010839356,0.331131121483,0.193666143759,-0.712946294943,2.13883888483,0.08,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.08,-0.04,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,9.12010839356,0.331131121483,0.193666143759,-0.712946294943,3.04982581726,0.08,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.12,0,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,27.5422870334,1,1,0,5.9807316388,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.12,0,true,true,compact_support_only,compatible,reduced_word_family,0.72,27.5422870334,1,1,0,8.61225355987,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.12,0,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,27.5422870334,1,1,0,11.3633901137,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.12,0,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,27.5422870334,1,0.00390625,-2.40823996531,3.57249167348,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.12,0,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,27.5422870334,1,0.00390625,-2.40823996531,6.20401359456,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.12,0,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,27.5422870334,1,0.00390625,-2.40823996531,8.9551501484,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.12,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,27.5422870334,1,0.0009765625,-3.01029995664,2.97043168216,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.12,0.12,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,27.5422870334,1,0.0009765625,-3.01029995664,5.60195360323,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.12,0.12,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,27.5422870334,1,0.0009765625,-3.01029995664,8.35309015707,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.12,0.12,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,27.5422870334,1,0.0070296970638,-2.15306338997,3.82766824883,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.12,0.12,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,27.5422870334,1,0.0070296970638,-2.15306338997,6.4591901699,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.12,0.12,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,27.5422870334,1,0.0070296970638,-2.15306338997,9.21032672375,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.12,0.16,0.04,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,83.1763771103,3.0199517204,1,0,18.0615208018,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.16,0.04,true,true,compact_support_only,compatible,reduced_word_family,0.72,83.1763771103,3.0199517204,1,0,26.0085899547,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.16,0.04,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,83.1763771103,3.0199517204,1,0,34.3168895235,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.16,0.04,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,83.1763771103,3.0199517204,1.46633534163e-05,-4.83376669793,13.2277541039,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.16,0.04,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,83.1763771103,3.0199517204,1.46633534163e-05,-4.83376669793,21.1748232567,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.16,0.04,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,83.1763771103,3.0199517204,1.46633534163e-05,-4.83376669793,29.4831228256,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.12,0.16,0.04,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,83.1763771103,3.0199517204,8.27545016306e-06,-5.08220837241,12.9793124294,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.12,0.16,0.04,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,83.1763771103,3.0199517204,8.27545016306e-06,-5.08220837241,20.9263815822,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
