n,Lambda,regime,Delta_exponent_d,Delta_lambda,delta_r_exact,delta_r_exponent,support_model,support_type,eta,support_R,support_exponent,R_delta_r,R_delta_exponent,asymptotic_R_delta,kernel,leakage_proxy,resolved_flag,small_leakage_flag,classification
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.004,1.11686324778,0.004,0.0642214023342,-0.016,goes_to_zero,gaussian_fourier_tail,0.948793935972,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.004,1.11686324778,0.004,0.0642214023342,-0.016,goes_to_zero,exponential_tail_proxy,0.937797346023,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.004,1.11686324778,0.004,0.0642214023342,-0.016,goes_to_zero,compact_fejer_transition_proxy,0.935778597666,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.006,1.18032063565,0.006,0.067870302453,-0.014,goes_to_zero,gaussian_fourier_tail,0.945888879433,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.006,1.18032063565,0.006,0.067870302453,-0.014,goes_to_zero,exponential_tail_proxy,0.934381652727,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.006,1.18032063565,0.006,0.067870302453,-0.014,goes_to_zero,compact_fejer_transition_proxy,0.932129697547,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.008,1.24738351424,0.008,0.071726523988,-0.012,goes_to_zero,gaussian_fourier_tail,0.942819547432,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.008,1.24738351424,0.008,0.071726523988,-0.012,goes_to_zero,exponential_tail_proxy,0.93078540849,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.008,1.24738351424,0.008,0.071726523988,-0.012,goes_to_zero,compact_fejer_transition_proxy,0.928273476012,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.01,1.31825673856,0.01,0.0758018464255,-0.01,goes_to_zero,gaussian_fourier_tail,0.939576747119,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.01,1.31825673856,0.01,0.0758018464255,-0.01,goes_to_zero,exponential_tail_proxy,0.9269998767,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.01,1.31825673856,0.01,0.0758018464255,-0.01,goes_to_zero,compact_fejer_transition_proxy,0.924198153574,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.02,1.73780082875,0.02,0.0999262948455,0,stays_bounded,gaussian_fourier_tail,0.920402840559,true,false,fixed-quality only
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.02,1.73780082875,0.02,0.0999262948455,0,stays_bounded,exponential_tail_proxy,0.904904111675,true,false,fixed-quality only
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.02,1.73780082875,0.02,0.0999262948455,0,stays_bounded,compact_fejer_transition_proxy,0.900073705155,true,false,fixed-quality only
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.05,3.98107170553,0.05,0.228917916522,0.03,goes_to_infinity,gaussian_fourier_tail,0.81893271492,true,false,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.05,3.98107170553,0.05,0.228917916522,0.03,goes_to_infinity,exponential_tail_proxy,0.795393819516,true,false,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.05,3.98107170553,0.05,0.228917916522,0.03,goes_to_infinity,compact_fejer_transition_proxy,0.771082083478,true,false,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.1,15.8489319246,0.1,0.911338640357,0.08,goes_to_infinity,gaussian_fourier_tail,0.362116972901,true,false,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.1,15.8489319246,0.1,0.911338640357,0.08,goes_to_infinity,exponential_tail_proxy,0.401985749355,true,false,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.1,15.8489319246,0.1,0.911338640357,0.08,goes_to_infinity,compact_fejer_transition_proxy,0.0886613596426,true,false,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.25,1000,0.25,57.5015808442,0.23,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.25,1000,0.25,57.5015808442,0.23,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.25,1000,0.25,57.5015808442,0.23,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.5,1000000,0.5,57501.5808442,0.48,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.5,1000000,0.5,57501.5808442,0.48,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.5,1000000,0.5,57501.5808442,0.48,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,log_n,sub_polynomial,0,27.6310211159,0,0.695795459122,-0.05,goes_to_zero,gaussian_fourier_tail,0.486556933394,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,log_n,sub_polynomial,0,27.6310211159,0,0.695795459122,-0.05,goes_to_zero,exponential_tail_proxy,0.498677612517,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,log_n,sub_polynomial,0,27.6310211159,0,0.695795459122,-0.05,goes_to_zero,compact_fejer_transition_proxy,0.304204540878,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0,1,0,0.0251816773692,-0.05,goes_to_zero,gaussian_fourier_tail,0.979910051664,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0,1,0,0.0251816773692,-0.05,goes_to_zero,exponential_tail_proxy,0.975132736384,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0,1,0,0.0251816773692,-0.05,goes_to_zero,compact_fejer_transition_proxy,0.974818322631,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.002,1.05681750921,0.002,0.0266124375551,-0.048,goes_to_zero,gaussian_fourier_tail,0.978768853039,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.002,1.05681750921,0.002,0.0266124375551,-0.048,goes_to_zero,exponential_tail_proxy,0.973738552898,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.002,1.05681750921,0.002,0.0266124375551,-0.048,goes_to_zero,compact_fejer_transition_proxy,0.973387562445,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.004,1.11686324778,0.004,0.0281244899711,-0.046,goes_to_zero,gaussian_fourier_tail,0.977562861624,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.004,1.11686324778,0.004,0.0281244899711,-0.046,goes_to_zero,exponential_tail_proxy,0.972267321736,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.004,1.11686324778,0.004,0.0281244899711,-0.046,goes_to_zero,compact_fejer_transition_proxy,0.971875510029,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.006,1.18032063565,0.006,0.0297224534391,-0.044,goes_to_zero,gaussian_fourier_tail,0.976288404576,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.006,1.18032063565,0.006,0.0297224534391,-0.044,goes_to_zero,exponential_tail_proxy,0.97071491475,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.006,1.18032063565,0.006,0.0297224534391,-0.044,goes_to_zero,compact_fejer_transition_proxy,0.970277546561,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.008,1.24738351424,0.008,0.0314112092113,-0.042,goes_to_zero,gaussian_fourier_tail,0.974941601905,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.008,1.24738351424,0.008,0.0314112092113,-0.042,goes_to_zero,exponential_tail_proxy,0.969076997745,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.008,1.24738351424,0.008,0.0314112092113,-0.042,goes_to_zero,compact_fejer_transition_proxy,0.968588790789,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.01,1.31825673856,0.01,0.03319591588,-0.04,goes_to_zero,gaussian_fourier_tail,0.973518354985,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.01,1.31825673856,0.01,0.03319591588,-0.04,goes_to_zero,exponential_tail_proxy,0.967349021988,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.01,1.31825673856,0.01,0.03319591588,-0.04,goes_to_zero,compact_fejer_transition_proxy,0.96680408412,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.02,1.73780082875,0.02,0.0437607398014,-0.03,goes_to_zero,gaussian_fourier_tail,0.965095122186,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.02,1.73780082875,0.02,0.0437607398014,-0.03,goes_to_zero,exponential_tail_proxy,0.95718294586,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.02,1.73780082875,0.02,0.0437607398014,-0.03,goes_to_zero,compact_fejer_transition_proxy,0.956239260199,false,false,negative obstruction
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.05,3.98107170553,0.05,0.100250063272,0,stays_bounded,gaussian_fourier_tail,0.920145801424,true,false,fixed-quality only
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.05,3.98107170553,0.05,0.100250063272,0,stays_bounded,exponential_tail_proxy,0.904611179718,true,false,fixed-quality only
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.05,3.98107170553,0.05,0.100250063272,0,stays_bounded,compact_fejer_transition_proxy,0.899749936728,true,false,fixed-quality only
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.1,15.8489319246,0.1,0.399102690371,0.05,goes_to_infinity,gaussian_fourier_tail,0.689817539998,true,false,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.1,15.8489319246,0.1,0.399102690371,0.05,goes_to_infinity,exponential_tail_proxy,0.670921800607,true,false,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.1,15.8489319246,0.1,0.399102690371,0.05,goes_to_infinity,compact_fejer_transition_proxy,0.600897309629,true,false,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.25,1000,0.25,25.1816773692,0.2,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.25,1000,0.25,25.1816773692,0.2,goes_to_infinity,exponential_tail_proxy,1.15807443241e-11,true,true,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.25,1000,0.25,25.1816773692,0.2,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.5,1000000,0.5,25181.6773692,0.45,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.5,1000000,0.5,25181.6773692,0.45,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.05,0.251188643151,0.0251816773692,0.05,n_eta,polynomial,0.5,1000000,0.5,25181.6773692,0.45,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,log_n,sub_polynomial,0,27.6310211159,0,0.175106719738,-0.1,goes_to_zero,gaussian_fourier_tail,0.860995778264,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,log_n,sub_polynomial,0,27.6310211159,0,0.175106719738,-0.1,goes_to_zero,exponential_tail_proxy,0.839367438916,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,log_n,sub_polynomial,0,27.6310211159,0,0.175106719738,-0.1,goes_to_zero,compact_fejer_transition_proxy,0.824893280262,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0,1,0,0.00633732351055,-0.1,goes_to_zero,gaussian_fourier_tail,0.99494358126,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0,1,0,0.00633732351055,-0.1,goes_to_zero,exponential_tail_proxy,0.993682714972,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0,1,0,0.00633732351055,-0.1,goes_to_zero,compact_fejer_transition_proxy,0.993662676489,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.002,1.05681750921,0.002,0.0066973944475,-0.098,goes_to_zero,gaussian_fourier_tail,0.994656292322,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.002,1.05681750921,0.002,0.0066973944475,-0.098,goes_to_zero,exponential_tail_proxy,0.993324983114,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.002,1.05681750921,0.002,0.0066973944475,-0.098,goes_to_zero,compact_fejer_transition_proxy,0.993302605553,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.004,1.11686324778,0.004,0.00707792371823,-0.096,goes_to_zero,gaussian_fourier_tail,0.994352681095,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.004,1.11686324778,0.004,0.00707792371823,-0.096,goes_to_zero,exponential_tail_proxy,0.992947065791,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.004,1.11686324778,0.004,0.00707792371823,-0.096,goes_to_zero,compact_fejer_transition_proxy,0.992922076282,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.006,1.18032063565,0.006,0.0074800737143,-0.094,goes_to_zero,gaussian_fourier_tail,0.994031820325,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.006,1.18032063565,0.006,0.0074800737143,-0.094,goes_to_zero,exponential_tail_proxy,0.992547832414,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.006,1.18032063565,0.006,0.0074800737143,-0.094,goes_to_zero,compact_fejer_transition_proxy,0.992519926286,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.008,1.24738351424,0.008,0.00790507287148,-0.092,goes_to_zero,gaussian_fourier_tail,0.993692730094,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.008,1.24738351424,0.008,0.00790507287148,-0.092,goes_to_zero,exponential_tail_proxy,0.992126090048,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.008,1.24738351424,0.008,0.00790507287148,-0.092,goes_to_zero,compact_fejer_transition_proxy,0.992094927129,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.01,1.31825673856,0.01,0.00835421942219,-0.09,goes_to_zero,gaussian_fourier_tail,0.993334374841,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.01,1.31825673856,0.01,0.00835421942219,-0.09,goes_to_zero,exponential_tail_proxy,0.991680580094,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.01,1.31825673856,0.01,0.00835421942219,-0.09,goes_to_zero,compact_fejer_transition_proxy,0.991645780578,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.02,1.73780082875,0.02,0.0110130060487,-0.08,goes_to_zero,gaussian_fourier_tail,0.991213070128,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.02,1.73780082875,0.02,0.0110130060487,-0.08,goes_to_zero,exponential_tail_proxy,0.989047415093,false,false,negative obstruction
1e+12,25,high_energy,0.1,0.063095734448,0.00633732351055,0.1,n_eta,polynomial,0.02,1.73780082875,0.02,0.0110130060487,-0.08,goes_to_zero,compact_fejer_transition_proxy,0.988986993951,false,false,negative obstruction
