L,canonical_key,multiplicity,V,count_a,count_b,conflict,rank_proxy,cyclic_proxy,profile_expression,notes
4,0b3;1a0;2a4;2b0;3b5;4a1;5b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;3b5;4a1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;3b5;4b1;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;3b5;4b1;5a3,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;3b5;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;4a1;5a3;5b1,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;4a1;5a3;5b2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;4a3;4b1,24,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a4;2b0;4b1;5a3;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;3b5;4a1,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;3b5;4b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4a1;5a2,8,6,5,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4a1;5a3,8,6,5,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4a1;5b1,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4a1;5b2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4b1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4b1;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3a4;4b1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4a1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4a1;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4a1;5b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4a1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4b1;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4b1;5a3,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b4;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b5;4a1;4b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b5;4a1;4b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b5;4a2;4b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;3b5;4a3;4b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;4a1;4b1;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;4a1;4b2;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;4a2;4b1;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;4a3;4b1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2a5;2b0;4a3;4b1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a1;3b2,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a1;3b4;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a1;3b4;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a1;4a2;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a1;4a2;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a1;4a3;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a2;3b1,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a2;3b4;4a1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a2;3b4;4b1,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a2;4a1;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a2;4a1;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a2;4a3;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a3;4a1;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a3;4a2;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b1;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b1;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b2;4a1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b2;4b1,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b5;4a1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b5;4a1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b5;4b1;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;3b5;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4a1;4b2,24,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4a1;5a2;5b1,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4a1;5a2;5b2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4a1;5a3;5b2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4a2;4b1,24,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4b1;5a2;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a4;4b1;5a3;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;3b4;4a1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;3b4;4a1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;3b4;4b1;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;3b4;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;3b5;4a1;4b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;3b5;4a2;4b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a1;4b1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a1;4b1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a1;4b2;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a1;4b2;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a1;4b2;5b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a2;4b1;5a3,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a2;4b1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a3;4b1;5a2,8,6,4,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3a5;4a3;4b1;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b1;4a1;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b1;4a2;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b1;4a3;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b2;4a1;4b1,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b2;4a2;4b1,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b2;4a3;4b1,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4a1;4b2,24,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4a1;5a2;5b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4a1;5a2;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4a1;5a3;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4a2;4b1,24,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4b1;5a2;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b4;4b1;5a3;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a1;4b1;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a1;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a1;4b2;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a1;4b2;5a3,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a1;4b2;5b1,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a2;4b1;5a3,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a2;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a3;4b1;5a2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;3b5;4a3;4b1;5b2,8,6,2,5,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;4a1;4b1;5a3;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;4a1;4b2;5a3;5b1,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;4a2;4b1;5a3;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,0b3;1a0;2b0;4a3;4b1;5a2;5b2,8,6,3,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b0,12,2,1,1,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b0;2a1;2b1,64,3,2,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1,12,2,1,1,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2a1;2b0,40,3,2,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2a2;2b0,8,3,2,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2a3;2b0;3a1,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2a3;2b0;3a2,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2a3;2b0;3b2,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2b0;3a1;3b2,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b1;2b0;3a2;3b2,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a1,4,3,2,1,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a1;2b0,40,3,2,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a1;2b1,24,3,2,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a2;2b0,40,3,2,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a3;2b0;3a1,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a3;2b0;3a2,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2a3;2b0;3b1,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2b0,4,3,1,2,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2b0;3a1;3b1,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2b0;3a2;3b1,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b2;2b1,4,3,1,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a1;2b0;3a2,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a1;2b0;3b1,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a1;2b0;3b2,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a2;2b0;3a1,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a2;2b0;3b1,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a2;2b0;3b2,8,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a3;2b0,4,4,2,2,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a3;2b0;3a1,24,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a3;2b0;3a2,24,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a3;2b0;3b1,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a3;2b0;3b2,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a3;2b0;4a2;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3a1;4a2,8,5,4,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3a1;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3a1;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3a2;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3b1;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3b1;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2a4;2b0;3b2;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3a1;3b2,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3a1;4a2;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3a1;4a2;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3a2,4,4,2,2,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3a2;3b1,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3a2;3b2,24,4,2,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3b1;4a2;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b3;2b0;3b2,4,4,1,3,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a3;2b0;3a1;4a2,8,5,4,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a3;2b0;3a1;4b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a3;2b0;3a1;4b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a3;2b0;3b1;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a3;2b0;3b1;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a4;2b0;3a1;3b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a4;2b0;3a1;3b2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2a4;2b0;3a2;3b1,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2b0;3a1;3b1;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2b0;3a1;3b1;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2b0;3a1;3b2;4a2,8,5,3,3,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2b0;3a1;3b2;4b1,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;1b4;2b0;3a2;3b1;4b2,8,5,2,4,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a1;2b0,4,3,2,1,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a1;2b0;3a2;3b1,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a1;2b0;3a2;3b2,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a1;2b1,4,3,2,1,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a2;2b0;3a1;3b1,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a2;2b0;3a1;3b2,8,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a3;2b0;3a1,4,4,3,1,yes,rank_two_noncyclic,yes,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a3;2b0;3a1;3b1,24,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a3;2b0;3a1;3b2,24,4,3,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
4,1a0;2a3;2b0;3a1;4a2;4b1,8,5,4,2,yes,rank_two_noncyclic,no,conflict,folded two-loop skeleton from ordered reduced-word pairs
