check,alpha,N,d,N_mod_5,d_mod_5,lhs,rhs,residual,comment
diagonal_five_step,1,31,2,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,3,1,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,4,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,5,1,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,6,1,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,7,1,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,8,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,9,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,10,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,11,1,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,31,12,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,0,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,2,2,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,4,2,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,5,2,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,6,2,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,7,2,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,8,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,9,2,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,10,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,11,2,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,32,12,2,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,0,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,1,3,1,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,2,3,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,3,3,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,4,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,5,3,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,6,3,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,7,3,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,8,3,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,9,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,10,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,11,3,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,33,12,3,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,0,4,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,2,4,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,3,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,4,4,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,5,4,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,6,4,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,7,4,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,8,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,9,4,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,10,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,11,4,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,34,12,4,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,1,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,2,0,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,3,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,4,0,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,6,0,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,7,0,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,8,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,9,0,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,10,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,11,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,35,12,0,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,0,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,1,1,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,2,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,4,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,5,1,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,6,1,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,7,1,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,8,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,9,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,10,1,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,11,1,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,36,12,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,0,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,2,2,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,4,2,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,5,2,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,6,2,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,7,2,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,8,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,9,2,4,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,10,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,11,2,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,37,12,2,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,0,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,1,3,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,2,3,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,3,3,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,4,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,5,3,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,6,3,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,7,3,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,8,3,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,9,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,10,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,11,3,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,38,12,3,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,2,4,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,3,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,4,4,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,5,4,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,6,4,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,7,4,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,8,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,9,4,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,10,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,39,11,4,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,1,0,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,2,0,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,3,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,4,0,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,6,0,1,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,7,0,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,8,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,9,0,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,40,10,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,0,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,1,1,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,2,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,4,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,5,1,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,6,1,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,7,1,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,8,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,41,9,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,0,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,2,2,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,4,2,4,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,5,2,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,6,2,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,7,2,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,42,8,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,0,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,1,3,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,2,3,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,3,3,3,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,4,3,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,5,3,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,6,3,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,43,7,3,2,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,2,4,2,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,3,4,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,4,4,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,5,4,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,44,6,4,1,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,45,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,45,1,0,1,2,2,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,45,2,0,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,45,3,0,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,45,4,0,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,45,5,0,0,-1,-1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,46,0,1,0,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,46,1,1,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,46,2,1,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,46,3,1,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,46,4,1,4,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,47,0,2,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,47,1,2,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,47,2,2,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,47,3,2,3,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,48,0,3,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,48,1,3,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,48,2,3,2,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,49,0,4,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,49,1,4,1,1,1,0,five-step expansion shifts terminal offset from d to d+5
diagonal_five_step,1,50,0,0,0,0,0,0,five-step expansion shifts terminal offset from d to d+5
