"tie_breaker","alpha","N","n","S","S_size","sign","exponent","classification","predicted_pentagonal"
"lex_smallest",1,12,0,"{1;3;4;6;7;9}",6,1,30,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;7;10}",6,1,31,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;7;11}",6,1,32,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;7;12}",6,1,33,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;9;10}",6,1,33,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;9;11}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,0,"{1;3;4;6;9;12}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;10;11}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;11;12}",6,1,37,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;7;9;10}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,0,"{1;3;4;7;9;11}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;7;9;12}",6,1,36,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;7;10;11}",6,1,36,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;7;11;12}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;9;10;11}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;9;11;12}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;6;7;9}",6,1,31,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;6;7;10}",6,1,32,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;6;7;11}",6,1,33,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;6;7;12}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,0,"{1;3;5;6;9;10}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,0,"{1;3;5;6;9;11}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;6;10;12}",6,1,37,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;6;11;12}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;7;9;10}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;7;9;11}",6,1,36,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;7;10;12}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;5;7;11;12}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;6;7;9;12}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;6;7;10;11}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;6;7;10;12}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;6;7;11;12}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;4;5;8;9;10}",6,1,37,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;4;5;8;10;11}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;4;6;8;9;12}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;2;4;5;6;10;11}",7,-1,39,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;2;4;5;6;10;12}",7,-1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;2;4;5;7;10;11}",7,-1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;2;5;6;7;8;10}",7,-1,39,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;2;5;6;7;8;11}",7,-1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;5;6;9;10}",7,-1,38,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;5;6;9;11}",7,-1,39,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;5;6;9;12}",7,-1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;5;6;10;11}",7,-1,40,"no_admissible_move",false
"lex_smallest",1,12,0,"{1;3;4;6;7;9;10}",7,-1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2}",1,-1,4,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3}",2,1,7,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4}",2,1,8,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5}",2,1,9,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6}",2,1,10,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7}",2,1,11,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8}",2,1,12,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;9}",2,1,13,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;10}",2,1,14,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;11}",2,1,15,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;12}",2,1,16,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4}",3,-1,11,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6}",3,-1,13,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;7}",3,-1,14,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8}",3,-1,15,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;9}",3,-1,16,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;10}",3,-1,17,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;11}",3,-1,18,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;12}",3,-1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5}",3,-1,13,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;6}",3,-1,14,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7}",3,-1,15,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8}",3,-1,16,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;9}",3,-1,17,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;10}",3,-1,18,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;11}",3,-1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6}",3,-1,15,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;7}",3,-1,16,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;8}",3,-1,17,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;9}",3,-1,18,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;5;10}",3,-1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;12}",3,-1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7}",3,-1,17,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;8}",3,-1,18,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;6;9}",3,-1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;11}",3,-1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;12}",3,-1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;8}",3,-1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;10}",3,-1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;11}",3,-1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;12}",3,-1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;9}",3,-1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;10}",3,-1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;11}",3,-1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;12}",3,-1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;9;10}",3,-1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;9;11}",3,-1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;9;12}",3,-1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;10;11}",3,-1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;10;12}",3,-1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;11;12}",3,-1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;4;6}",4,1,17,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7}",4,1,18,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;4;8}",4,1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;9}",4,1,20,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;10}",4,1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;11}",4,1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;12}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7}",4,1,20,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;8}",4,1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;9}",4,1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;10}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;11}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;12}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;8}",4,1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;9}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;10}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;11}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;12}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;9}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;10}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;11}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;12}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;9;10}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;9;11}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;9;12}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;10;11}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;10;12}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;11;12}",4,1,30,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6}",4,1,19,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;7}",4,1,20,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;8}",4,1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;9}",4,1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;10}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;11}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;7}",4,1,21,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;8}",4,1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;9}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;10}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;11}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;8}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;9}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;10}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;11}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8;9}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8;10}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8;11}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;9;10}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;9;11}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;10;11}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;7}",4,1,22,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;8}",4,1,23,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;9}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;12}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;5;7;8}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;7;10}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;7;12}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;8;9}",4,1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;8;10}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;5;8;12}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;9;10}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;9;12}",4,1,30,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;10;12}",4,1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7;8}",4,1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7;11}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7;12}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;8;9}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;6;8;11}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;8;12}",4,1,30,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;9;11}",4,1,30,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;9;12}",4,1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;11;12}",4,1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;8;10}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;8;11}",4,1,30,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;8;12}",4,1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;10;11}",4,1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;10;12}",4,1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;11;12}",4,1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;8;9;10}",4,1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;9;11}",4,1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;9;12}",4,1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;10;11}",4,1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;8;10;12}",4,1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;8;11;12}",4,1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;9;10;11}",4,1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;9;10;12}",4,1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;9;11;12}",4,1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;10;11;12}",4,1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;7}",5,-1,24,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;8}",5,-1,25,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;9}",5,-1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;10}",5,-1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;4;6;11}",5,-1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;12}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;8}",5,-1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;9}",5,-1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;4;7;10}",5,-1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;11}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;8;9}",5,-1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;8;10}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;8;12}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;9;11}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;9;12}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;10;11}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;10;12}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;11;12}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;6;7;8}",5,-1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7;9}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7;11}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7;12}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;8;10}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;8;11}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;8;12}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;9;10}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;9;11}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;9;12}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;6;10;11}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;6;10;12}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;11;12}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;8;9}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;8;10}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;8;11}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;8;12}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;7;9;10}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;9;11}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;7;9;12}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;10;11}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;10;12}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;7;11;12}",5,-1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;9;10}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;8;9;11}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;9;12}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;10;11}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;10;12}",5,-1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;8;11;12}",5,-1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;9;10;11}",5,-1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;9;10;12}",5,-1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;9;11;12}",5,-1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;10;11;12}",5,-1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6;7}",5,-1,26,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6;8}",5,-1,27,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;5;6;9}",5,-1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6;10}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;7;8}",5,-1,28,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;7;9}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;7;11}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;8;10}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;8;11}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;9;10}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;9;11}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;10;11}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;6;7;8}",5,-1,29,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;7;10}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;7;11}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;8;9}",5,-1,31,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;8;10}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;8;11}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;9;10}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;9;11}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;6;10;11}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;8;9}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;8;10}",5,-1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;8;11}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;7;9;10}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;7;9;11}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;7;10;11}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8;9;10}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8;9;11}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;8;10;11}",5,-1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;9;10;11}",5,-1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;7;12}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;5;6;8;9}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;8;12}",5,-1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;6;9;12}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;7;8;10}",5,-1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;5;7;8;12}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;7;10;12}",5,-1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;8;9;10}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;8;9;12}",5,-1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;8;10;12}",5,-1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;5;9;10;12}",5,-1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7;8;11}",5,-1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7;8;12}",5,-1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;7;11;12}",5,-1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;8;9;11}",5,-1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;6;8;9;12}",5,-1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;7;8;10;11}",5,-1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;7;8}",6,1,32,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;7;9}",6,1,33,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;7;10}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;4;6;7;11}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;8;9}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;3;4;6;8;10}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;8;12}",6,1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;9;11}",6,1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;9;12}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;10;11}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;10;12}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;6;11;12}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;8;9}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;8;10}",6,1,36,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;9;11}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;7;10;11}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;4;8;9;12}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7;8;11}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7;8;12}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;3;6;7;9;11}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6;7;8}",6,1,34,"fixed_predicted",true
"lex_smallest",1,12,1,"{2;4;5;6;7;9}",6,1,35,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6;8;10}",6,1,37,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;6;9;10}",6,1,38,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;7;8;11}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;5;7;9;11}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;7;8;10}",6,1,39,"no_admissible_move",false
"lex_smallest",1,12,1,"{2;4;6;7;8;11}",6,1,40,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;6}",3,-1,19,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;5;6}",4,1,24,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;6;8}",4,1,27,"fixed_predicted",true
"lex_smallest",1,12,2,"{3;4;6;9}",4,1,28,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;6;10}",4,1,29,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;6;11}",4,1,30,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;6;12}",4,1,31,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;5;6;8}",5,-1,32,"no_admissible_move",false
"lex_smallest",1,12,2,"{3;4;5;6;9}",5,-1,33,"no_admissible_move",false
