node_id	node_type	raw_label	canonical_taxon	attributes_json	source_id	source_provenance_json	allowed_evidence_scope	caveats_json
cultivar:Citrus_reticulata_usda_grin_accession_cluster	cultivar	Citrus reticulata — usda_grin accession cluster	Citrus reticulata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_reticulata_fao_wiews_accession_cluster	cultivar	Citrus reticulata — fao_wiews accession cluster	Citrus reticulata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_reticulata_vincent_2013_cwr_accession_cluster	cultivar	Citrus reticulata — vincent_2013_cwr accession cluster	Citrus reticulata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_halimii_genesys_accession_cluster	cultivar	Citrus halimii — genesys accession cluster	Citrus halimii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_halimii_usda_grin_accession_cluster	cultivar	Citrus halimii — usda_grin accession cluster	Citrus halimii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_halimii_fao_wiews_accession_cluster	cultivar	Citrus halimii — fao_wiews accession cluster	Citrus halimii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_halimii_vincent_2013_cwr_accession_cluster	cultivar	Citrus halimii — vincent_2013_cwr accession cluster	Citrus halimii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_latipes_genesys_accession_cluster	cultivar	Citrus latipes — genesys accession cluster	Citrus latipes	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_latipes_usda_grin_accession_cluster	cultivar	Citrus latipes — usda_grin accession cluster	Citrus latipes	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_latipes_fao_wiews_accession_cluster	cultivar	Citrus latipes — fao_wiews accession cluster	Citrus latipes	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_latipes_vincent_2013_cwr_accession_cluster	cultivar	Citrus latipes — vincent_2013_cwr accession cluster	Citrus latipes	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_indica_genesys_accession_cluster	cultivar	Citrus indica — genesys accession cluster	Citrus indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_indica_usda_grin_accession_cluster	cultivar	Citrus indica — usda_grin accession cluster	Citrus indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_indica_fao_wiews_accession_cluster	cultivar	Citrus indica — fao_wiews accession cluster	Citrus indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_indica_vincent_2013_cwr_accession_cluster	cultivar	Citrus indica — vincent_2013_cwr accession cluster	Citrus indica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_japonica_genesys_accession_cluster	cultivar	Citrus japonica — genesys accession cluster	Citrus japonica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_japonica_usda_grin_accession_cluster	cultivar	Citrus japonica — usda_grin accession cluster	Citrus japonica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
