genus_key	genus_label	family_key	family_label	n_taxa_scored	evidence_supported_taxa	structural_only_taxa	data_limited_unknown_taxa	evidence_supported_fraction	ploidy_entropy_norm	hotspot_score	mean_tci	min_tci	n_chrom_records_in_genus	data_sufficiency
wfo:wfo-4000040730-2025-12	Willdenowia	wfo:wfo-7000000518-2025-12	Restionaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000040732-2025-12	Willemetia			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000040736-2025-12	Williamodendron	wfo:wfo-7000000321-2025-12	Lauraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040741-2025-12	Willisia	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040742-2025-12	Willkommia	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040746-2025-12	Willughbeia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4100003598-2025-12	Wilsonaria	wfo:wfo-7000000532-2025-12	Rosaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040755-2025-12	Wilsonia	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000045244-2025-12	Wimmeranthus	wfo:wfo-7000000106-2025-12	Campanulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040758-2025-12	Wimmerella	wfo:wfo-7000000106-2025-12	Campanulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040759-2025-12	Wimmeria	wfo:wfo-7000000121-2025-12	Celastraceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000040765-2025-12	Windsorina	wfo:wfo-7000000515-2025-12	Rapateaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040766-2025-12	Winifredia	wfo:wfo-7000000518-2025-12	Restionaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000046206-2025-12	Winitia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040769-2025-12	Winklerella	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040779-2025-12	Wissadula	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040782-2025-12	Wisteria			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000049215-2025-12	Wisteriopsis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040783-2025-12	Withania			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040785-2025-12	Witheringia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040786-2025-12	Witsenia	wfo:wfo-7000000299-2025-12	Iridaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040790-2025-12	Wittmackanthus	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000040791-2025-12	Wittmackia	wfo:wfo-7000000084-2025-12	Bromeliaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040792-2025-12	Wittrockia	wfo:wfo-7000000084-2025-12	Bromeliaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040793-2025-12	Wittsteinia	wfo:wfo-7000000014-2025-12	Alseuosmiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040794-2025-12	Wodyetia	wfo:wfo-7000000046-2025-12	Arecaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040797-2025-12	Wolffia	wfo:wfo-7000000042-2025-12	Araceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000040798-2025-12	Wolffiella	wfo:wfo-7000000042-2025-12	Araceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040803-2025-12	Wollastonia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100000894-2025-12	Wollemiaster			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040806-2025-12	Woodburnia	wfo:wfo-7000000043-2025-12	Araliaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040807-2025-12	Woodfordia	wfo:wfo-7000000356-2025-12	Lythraceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040808-2025-12	Woodia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303470-2025-12	Woodianthus	wfo:wfo-7000000360-2025-12	Malvaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040818-2025-12	Wooleya			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040819-2025-12	Woollsia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040828-2025-12	Worsleya	wfo:wfo-7000000018-2025-12	Amaryllidaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040832-2025-12	Wrightia			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4001303471-2025-12	Wuacanthus	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040837-2025-12	Wulfenia	wfo:wfo-7000000476-2025-12	Plantaginaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040838-2025-12	Wulfeniopsis	wfo:wfo-7000000476-2025-12	Plantaginaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040841-2025-12	Wullschlaegelia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040842-2025-12	Wunderlichia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000049112-2025-12	Wuodendron			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040846-2025-12	Wurdastom	wfo:wfo-7000000372-2025-12	Melastomataceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040847-2025-12	Wurfbainia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040849-2025-12	Wurmbea	wfo:wfo-7000000142-2025-12	Colchicaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040855-2025-12	Wyethia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040865-2025-12	Xantheranthemum	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040867-2025-12	Xanthisma			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040868-2025-12	Xanthium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040871-2025-12	Xanthocephalum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040872-2025-12	Xanthoceras			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040874-2025-12	Xanthocercis			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040881-2025-12	Xanthogalum	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040884-2025-12	Xanthomyrtus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040886-2025-12	Xanthopappus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040889-2025-12	Xanthophyllum	wfo:wfo-7000000487-2025-12	Polygalaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040891-2025-12	Xanthophytum	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040893-2025-12	Xanthorhiza	wfo:wfo-7000000514-2025-12	Ranunculaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040894-2025-12	Xanthorrhoea			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040896-2025-12	Xanthosia	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040897-2025-12	Xanthosoma	wfo:wfo-7000000042-2025-12	Araceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040899-2025-12	Xanthostemon			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000040902-2025-12	Xantolis	wfo:wfo-7000000545-2025-12	Sapotaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040904-2025-12	Xantonneopsis	wfo:wfo-7000000534-2025-12	Rubiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040907-2025-12	Xatardia	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040921-2025-12	Xenophyllum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040923-2025-12	Xenoscapa	wfo:wfo-7000000299-2025-12	Iridaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040925-2025-12	Xenostegia	wfo:wfo-7000000149-2025-12	Convolvulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040932-2025-12	Xeranthemum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040940-2025-12	Xerochlamys	wfo:wfo-7000000547-2025-12	Sarcolaenaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040941-2025-12	Xerochloa	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040942-2025-12	Xerochrysum			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040943-2025-12	Xerocladia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040948-2025-12	Xerodraba			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040951-2025-12	Xerolirion			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040956-2025-12	Xeronema	wfo:wfo-7000000648-2025-12	Xeronemataceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040959-2025-12	Xerophyllum	wfo:wfo-7000000371-2025-12	Melanthiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040961-2025-12	Xerophyta	wfo:wfo-7000000634-2025-12	Velloziaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040963-2025-12	Xerorchis			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040964-2025-12	Xerosicyos	wfo:wfo-7000000160-2025-12	Cucurbitaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040965-2025-12	Xerosiphon			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040967-2025-12	Xerospermum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040969-2025-12	Xerospiraea	wfo:wfo-7000000532-2025-12	Rosaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040973-2025-12	Xerothamnella	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040975-2025-12	Xerotia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040977-2025-12	Xerxes			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040978-2025-12	Xestaea	wfo:wfo-7000000243-2025-12	Gentianaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040981-2025-12	Ximenia	wfo:wfo-7000000421-2025-12	Olacaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040987-2025-12	Xiphidium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000040991-2025-12	Xiphochaeta			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000040998-2025-12	Xiphotheca			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000042688-2025-12	Xiquexique	wfo:wfo-7000000098-2025-12	Cactaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4100000424-2025-12	Xylacanthus	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041009-2025-12	Xylanche	wfo:wfo-7000000430-2025-12	Orobanchaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041010-2025-12	Xylanthemum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041011-2025-12	Xylia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041014-2025-12	Xylobium			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041015-2025-12	Xylocalyx	wfo:wfo-7000000430-2025-12	Orobanchaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041016-2025-12	Xylocarpus	wfo:wfo-7000000373-2025-12	Meliaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041018-2025-12	Xylococcus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041020-2025-12	Xylomelum	wfo:wfo-7000000499-2025-12	Proteaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041022-2025-12	Xylonagra	wfo:wfo-7000000424-2025-12	Onagraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041023-2025-12	Xylonymus	wfo:wfo-7000000121-2025-12	Celastraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041024-2025-12	Xyloolaena	wfo:wfo-7000000547-2025-12	Sarcolaenaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041026-2025-12	Xylophragma	wfo:wfo-7000000073-2025-12	Bignoniaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041030-2025-12	Xylopia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041036-2025-12	Xylopodia	wfo:wfo-7000000342-2025-12	Loasaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041038-2025-12	Xylorhiza			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041040-2025-12	Xyloselinum	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041044-2025-12	Xylosma	wfo:wfo-7000000540-2025-12	Salicaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041048-2025-12	Xylothamia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041049-2025-12	Xylotheca	wfo:wfo-7000000002-2025-12	Achariaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041053-2025-12	Xymalos	wfo:wfo-7000000389-2025-12	Monimiaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041064-2025-12	Xyris	wfo:wfo-7000000649-2025-12	Xyridaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4100000425-2025-12	Xyroschoenus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041066-2025-12	Xysmalobium			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041069-2025-12	Yabea	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100000426-2025-12	Yamazakia	wfo:wfo-7000000340-2025-12	Linderniaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000041075-2025-12	Yanomamua	wfo:wfo-7000000243-2025-12	Gentianaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303472-2025-12	Yariguianthus	wfo:wfo-7000000146-2025-12	Asteraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041077-2025-12	Yasunia	wfo:wfo-7000000321-2025-12	Lauraceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041080-2025-12	Yavia	wfo:wfo-7000000098-2025-12	Cactaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100005044-2025-12	Yazdana			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041081-2025-12	Yeatesia	wfo:wfo-7000000001-2025-12	Acanthaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041082-2025-12	Yermo			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303473-2025-12	Yersinochloa	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100000896-2025-12	Yildirimlia	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000041087-2025-12	Yinshania			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041089-2025-12	Yoania			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4100000897-2025-12	Yonglingia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303474-2025-12	Yosemitea			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041091-2025-12	Youngia			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041093-2025-12	Ypsilopus			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041096-2025-12	Yua	wfo:wfo-7000000639-2025-12	Vitaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041098-2025-12	Yucca			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4100000898-2025-12	Yunkia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041108-2025-12	Yushania	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041112-2025-12	Yvesia	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041114-2025-12	Zabelia	wfo:wfo-7000000112-2025-12	Caprifoliaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041121-2025-12	Zagrosia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4100001082-2025-12	Zahora			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041128-2025-12	Zaleya			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041131-2025-12	Zaluzania			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000041133-2025-12	Zaluzianskya	wfo:wfo-7000000561-2025-12	Scrophulariaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041134-2025-12	Zameioscirpus			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041137-2025-12	Zamioculcas	wfo:wfo-7000000042-2025-12	Araceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041139-2025-12	Zandera			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041141-2025-12	Zanha			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041142-2025-12	Zannichellia	wfo:wfo-7000000495-2025-12	Potamogetonaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041145-2025-12	Zanonia	wfo:wfo-7000000160-2025-12	Cucurbitaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041147-2025-12	Zantedeschia	wfo:wfo-7000000042-2025-12	Araceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041155-2025-12	Zanthoxylum	wfo:wfo-7000000536-2025-12	Rutaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000041159-2025-12	Zapoteca			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4001303475-2025-12	Zaqiqah	wfo:wfo-7000000483-2025-12	Poaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041165-2025-12	Zataria	wfo:wfo-7000000318-2025-12	Lamiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041167-2025-12	Zea	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041170-2025-12	Zehnderia	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041171-2025-12	Zehneria	wfo:wfo-7000000160-2025-12	Cucurbitaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041175-2025-12	Zelenkoa			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041177-2025-12	Zelkova	wfo:wfo-7000000630-2025-12	Ulmaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041181-2025-12	Zeltnera	wfo:wfo-7000000243-2025-12	Gentianaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041182-2025-12	Zemisia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041184-2025-12	Zenia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041185-2025-12	Zenkerella			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041186-2025-12	Zenkeria	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000041189-2025-12	Zenobia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041193-2025-12	Zephyra	wfo:wfo-7000000600-2025-12	Tecophilaeaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041195-2025-12	Zephyranthes	wfo:wfo-7000000018-2025-12	Amaryllidaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041196-2025-12	Zeravschania	wfo:wfo-7000000036-2025-12	Apiaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041202-2025-12	Zeugandra	wfo:wfo-7000000106-2025-12	Campanulaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041203-2025-12	Zeugites	wfo:wfo-7000000483-2025-12	Poaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041204-2025-12	Zeuktophyllum			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041206-2025-12	Zeuxine			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041208-2025-12	Zexmenia			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041211-2025-12	Zeyheria	wfo:wfo-7000000073-2025-12	Bignoniaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041212-2025-12	Zeylanidium	wfo:wfo-7000000485-2025-12	Podostemaceae	1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4001303476-2025-12	Zhengyia	wfo:wfo-7000000631-2025-12	Urticaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041218-2025-12	Zieria	wfo:wfo-7000000536-2025-12	Rutaceae	1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041221-2025-12	Zigadenus	wfo:wfo-7000000371-2025-12	Melanthiaceae	1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
wfo:wfo-4000041224-2025-12	Zilla			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000049043-2025-12	Zingela			1	0	0	1	0.0	0.0	0.0	1.0	1.0	0	data_limited
wfo:wfo-4000041232-2025-12	Zingiber			1	0	1	0	0.0	0.0	0.0	0.975	0.975	0	data_limited
wfo:wfo-4000041233-2025-12	Zinnia			1	0	1	0	0.0	0.0	0.0	0.958333	0.958333	0	data_limited
