accepted_key	label	genus_key	genus_label	family_key	family_label	tci	tci_observed	tci_structural	n_evidence_edges	n_ploidy_states	n_chrom_counts	chrom_count_cv	synonym_cluster_size	n_taxonomic_conflicts	confidence	tci_provenance
wfo:wfo-4000031637-2025-12	Pseudoplantago	wfo:wfo-4000031637-2025-12	Pseudoplantago	wfo:wfo-7000000017-2025-12	Amaranthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031640-2025-12	Pseudopogonatherum	wfo:wfo-4000031640-2025-12	Pseudopogonatherum	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031643-2025-12	Pseudoprosopis	wfo:wfo-4000031643-2025-12	Pseudoprosopis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031644-2025-12	Pseudoprospero	wfo:wfo-4000031644-2025-12	Pseudoprospero			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031646-2025-12	Pseudopteris	wfo:wfo-4000031646-2025-12	Pseudopteris			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031649-2025-12	Pseudopyxis	wfo:wfo-4000031649-2025-12	Pseudopyxis	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031651-2025-12	Pseudoraphis	wfo:wfo-4000031651-2025-12	Pseudoraphis	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031652-2025-12	Pseudorchis	wfo:wfo-4000031652-2025-12	Pseudorchis			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031654-2025-12	Pseudorhipsalis	wfo:wfo-4000031654-2025-12	Pseudorhipsalis	wfo:wfo-7000000098-2025-12	Cactaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031655-2025-12	Pseudorhiza	wfo:wfo-4000031655-2025-12	Pseudorhiza	wfo:wfo-7000000429-2025-12	Orchidaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031657-2025-12	Pseudoridolfia	wfo:wfo-4000031657-2025-12	Pseudoridolfia	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031661-2025-12	Pseudoroegneria	wfo:wfo-4000031661-2025-12	Pseudoroegneria	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031662-2025-12	Pseudorontium	wfo:wfo-4000031662-2025-12	Pseudorontium	wfo:wfo-7000000476-2025-12	Plantaginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031668-2025-12	Pseudosalacia	wfo:wfo-4000031668-2025-12	Pseudosalacia	wfo:wfo-7000000121-2025-12	Celastraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031669-2025-12	Pseudosamanea	wfo:wfo-4000031669-2025-12	Pseudosamanea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031672-2025-12	Pseudosarcolobus	wfo:wfo-4000031672-2025-12	Pseudosarcolobus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031674-2025-12	Pseudosasa	wfo:wfo-4000031674-2025-12	Pseudosasa	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031677-2025-12	Pseudoscabiosa	wfo:wfo-4000031677-2025-12	Pseudoscabiosa	wfo:wfo-7000000112-2025-12	Caprifoliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031678-2025-12	Pseudoschoenus	wfo:wfo-4000031678-2025-12	Pseudoschoenus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031683-2025-12	Pseudoscolopia	wfo:wfo-4000031683-2025-12	Pseudoscolopia	wfo:wfo-7000000540-2025-12	Salicaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031685-2025-12	Pseudosedum	wfo:wfo-4000031685-2025-12	Pseudosedum	wfo:wfo-7000000156-2025-12	Crassulaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031686-2025-12	Pseudoselago	wfo:wfo-4000031686-2025-12	Pseudoselago	wfo:wfo-7000000561-2025-12	Scrophulariaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031687-2025-12	Pseudoselinum	wfo:wfo-4000031687-2025-12	Pseudoselinum	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031688-2025-12	Pseudosempervivum	wfo:wfo-4000031688-2025-12	Pseudosempervivum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031689-2025-12	Pseudosenefeldera	wfo:wfo-4000031689-2025-12	Pseudosenefeldera	wfo:wfo-7000000224-2025-12	Euphorbiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031690-2025-12	Pseudosericocoma	wfo:wfo-4000031690-2025-12	Pseudosericocoma	wfo:wfo-7000000017-2025-12	Amaranthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031694-2025-12	Pseudosmelia	wfo:wfo-4000031694-2025-12	Pseudosmelia	wfo:wfo-7000000540-2025-12	Salicaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031696-2025-12	Pseudosmodingium	wfo:wfo-4000031696-2025-12	Pseudosmodingium	wfo:wfo-7000000022-2025-12	Anacardiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031699-2025-12	Pseudosopubia	wfo:wfo-4000031699-2025-12	Pseudosopubia	wfo:wfo-7000000430-2025-12	Orobanchaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031700-2025-12	Pseudosorghum	wfo:wfo-4000031700-2025-12	Pseudosorghum	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031705-2025-12	Pseudospondias	wfo:wfo-4000031705-2025-12	Pseudospondias	wfo:wfo-7000000022-2025-12	Anacardiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031706-2025-12	Pseudostachyum	wfo:wfo-4000031706-2025-12	Pseudostachyum	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031708-2025-12	Pseudostellaria	wfo:wfo-4000031708-2025-12	Pseudostellaria			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031712-2025-12	Pseudostifftia	wfo:wfo-4000031712-2025-12	Pseudostifftia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031715-2025-12	Pseudostriga	wfo:wfo-4000031715-2025-12	Pseudostriga	wfo:wfo-7000000430-2025-12	Orobanchaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031725-2025-12	Pseudotrachydium	wfo:wfo-4000031725-2025-12	Pseudotrachydium	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031729-2025-12	Pseudotrillium	wfo:wfo-4000031729-2025-12	Pseudotrillium	wfo:wfo-7000000371-2025-12	Melanthiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031735-2025-12	Pseudoturritis	wfo:wfo-4000031735-2025-12	Pseudoturritis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031737-2025-12	Pseudovanilla	wfo:wfo-4000031737-2025-12	Pseudovanilla			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031738-2025-12	Pseudovesicaria	wfo:wfo-4000031738-2025-12	Pseudovesicaria			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031739-2025-12	Pseudovigna	wfo:wfo-4000031739-2025-12	Pseudovigna			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031742-2025-12	Pseudoweinmannia	wfo:wfo-4000031742-2025-12	Pseudoweinmannia	wfo:wfo-7000000162-2025-12	Cunoniaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031744-2025-12	Pseudowintera	wfo:wfo-4000031744-2025-12	Pseudowintera	wfo:wfo-7000000645-2025-12	Winteraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031747-2025-12	Pseudoxandra	wfo:wfo-4000031747-2025-12	Pseudoxandra			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031748-2025-12	Pseudoxytenanthera	wfo:wfo-4000031748-2025-12	Pseudoxytenanthera	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031751-2025-12	Pseudozoysia	wfo:wfo-4000031751-2025-12	Pseudozoysia	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031754-2025-12	Pseuduvaria	wfo:wfo-4000031754-2025-12	Pseuduvaria			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031762-2025-12	Psidium	wfo:wfo-4000031762-2025-12	Psidium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031763-2025-12	Psiguria	wfo:wfo-4000031763-2025-12	Psiguria	wfo:wfo-7000000160-2025-12	Cucurbitaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031765-2025-12	Psilactis	wfo:wfo-4000031765-2025-12	Psilactis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031768-2025-12	Psilanthele	wfo:wfo-4000031768-2025-12	Psilanthele	wfo:wfo-7000000001-2025-12	Acanthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031773-2025-12	Psilathera	wfo:wfo-4000031773-2025-12	Psilathera	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031775-2025-12	Psilocarphus	wfo:wfo-4000031775-2025-12	Psilocarphus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031779-2025-12	Psilochilus	wfo:wfo-4000031779-2025-12	Psilochilus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031788-2025-12	Psilolemma	wfo:wfo-4000031788-2025-12	Psilolemma	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031791-2025-12	Psilopeganum	wfo:wfo-4000031791-2025-12	Psilopeganum	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031803-2025-12	Psilostrophe	wfo:wfo-4000031803-2025-12	Psilostrophe			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031806-2025-12	Psilotrichopsis	wfo:wfo-4000031806-2025-12	Psilotrichopsis	wfo:wfo-7000000017-2025-12	Amaranthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031807-2025-12	Psilotrichum	wfo:wfo-4000031807-2025-12	Psilotrichum	wfo:wfo-7000000017-2025-12	Amaranthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031809-2025-12	Psiloxylon	wfo:wfo-4000031809-2025-12	Psiloxylon			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031811-2025-12	Psittacanthus	wfo:wfo-4000031811-2025-12	Psittacanthus	wfo:wfo-7000000350-2025-12	Loranthaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031819-2025-12	Psophocarpus	wfo:wfo-4000031819-2025-12	Psophocarpus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031821-2025-12	Psoralea	wfo:wfo-4000031821-2025-12	Psoralea			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031824-2025-12	Psorodendron	wfo:wfo-4000031824-2025-12	Psorodendron			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031826-2025-12	Psorospermum	wfo:wfo-4000031826-2025-12	Psorospermum	wfo:wfo-7000000292-2025-12	Hypericaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031827-2025-12	Psorothamnus	wfo:wfo-4000031827-2025-12	Psorothamnus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031831-2025-12	Psychilis	wfo:wfo-4000031831-2025-12	Psychilis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031832-2025-12	Psychine	wfo:wfo-4000031832-2025-12	Psychine			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031834-2025-12	Psychopsiella	wfo:wfo-4000031834-2025-12	Psychopsiella	wfo:wfo-7000000429-2025-12	Orchidaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031835-2025-12	Psychopsis	wfo:wfo-4000031835-2025-12	Psychopsis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031836-2025-12	Psychopterys	wfo:wfo-4000031836-2025-12	Psychopterys			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031840-2025-12	Psychotria	wfo:wfo-4000031840-2025-12	Psychotria	wfo:wfo-7000000534-2025-12	Rubiaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031844-2025-12	Psychrogeton	wfo:wfo-4000031844-2025-12	Psychrogeton			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031845-2025-12	Psychrophila	wfo:wfo-4000031845-2025-12	Psychrophila	wfo:wfo-7000000514-2025-12	Ranunculaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031849-2025-12	Psydrax	wfo:wfo-4000031849-2025-12	Psydrax	wfo:wfo-7000000534-2025-12	Rubiaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031852-2025-12	Psylliostachys	wfo:wfo-4000031852-2025-12	Psylliostachys			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031856-2025-12	× Psytonia	wfo:wfo-4000031856-2025-12	× Psytonia	wfo:wfo-7000000429-2025-12	Orchidaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031857-2025-12	Ptaeroxylon	wfo:wfo-4000031857-2025-12	Ptaeroxylon	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031860-2025-12	Ptelea	wfo:wfo-4000031860-2025-12	Ptelea	wfo:wfo-7000000536-2025-12	Rutaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031862-2025-12	Pteleocarpa	wfo:wfo-4000031862-2025-12	Pteleocarpa	wfo:wfo-7000000242-2025-12	Gelsemiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031864-2025-12	Ptelidium	wfo:wfo-4000031864-2025-12	Ptelidium	wfo:wfo-7000000121-2025-12	Celastraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031866-2025-12	Pterachaenia	wfo:wfo-4000031866-2025-12	Pterachaenia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031867-2025-12	Pteralyxia	wfo:wfo-4000031867-2025-12	Pteralyxia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031868-2025-12	Pterandra	wfo:wfo-4000031868-2025-12	Pterandra			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031870-2025-12	Pteranthus	wfo:wfo-4000031870-2025-12	Pteranthus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031873-2025-12	Pterichis	wfo:wfo-4000031873-2025-12	Pterichis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031878-2025-12	Pteridocalyx	wfo:wfo-4000031878-2025-12	Pteridocalyx	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031879-2025-12	Pteridophyllum	wfo:wfo-4000031879-2025-12	Pteridophyllum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031913-2025-12	Pterisanthes	wfo:wfo-4000031913-2025-12	Pterisanthes	wfo:wfo-7000000639-2025-12	Vitaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031915-2025-12	Pternandra	wfo:wfo-4000031915-2025-12	Pternandra	wfo:wfo-7000000372-2025-12	Melastomataceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031917-2025-12	Pternopetalum	wfo:wfo-4000031917-2025-12	Pternopetalum	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031929-2025-12	Pterocactus	wfo:wfo-4000031929-2025-12	Pterocactus	wfo:wfo-7000000098-2025-12	Cactaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031932-2025-12	Pterocarpus	wfo:wfo-4000031932-2025-12	Pterocarpus			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031934-2025-12	Pterocarya	wfo:wfo-4000031934-2025-12	Pterocarya	wfo:wfo-7000000309-2025-12	Juglandaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031936-2025-12	Pterocaulon	wfo:wfo-4000031936-2025-12	Pterocaulon			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031937-2025-12	Pterocelastrus	wfo:wfo-4000031937-2025-12	Pterocelastrus	wfo:wfo-7000000121-2025-12	Celastraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031938-2025-12	Pteroceltis	wfo:wfo-4000031938-2025-12	Pteroceltis	wfo:wfo-7000000109-2025-12	Cannabaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031939-2025-12	Pterocephalidium	wfo:wfo-4000031939-2025-12	Pterocephalidium	wfo:wfo-7000000112-2025-12	Caprifoliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031941-2025-12	Pterocephalus	wfo:wfo-4000031941-2025-12	Pterocephalus	wfo:wfo-7000000112-2025-12	Caprifoliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031942-2025-12	Pteroceras	wfo:wfo-4000031942-2025-12	Pteroceras			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031943-2025-12	Pterocereus	wfo:wfo-4000031943-2025-12	Pterocereus	wfo:wfo-7000000098-2025-12	Cactaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031944-2025-12	Pterochaeta	wfo:wfo-4000031944-2025-12	Pterochaeta			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031958-2025-12	Pterocyclus	wfo:wfo-4000031958-2025-12	Pterocyclus	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031959-2025-12	Pterocymbium	wfo:wfo-4000031959-2025-12	Pterocymbium	wfo:wfo-7000000360-2025-12	Malvaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031963-2025-12	Pterodiscus	wfo:wfo-4000031963-2025-12	Pterodiscus	wfo:wfo-7000000444-2025-12	Pedaliaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031964-2025-12	Pterodon	wfo:wfo-4000031964-2025-12	Pterodon			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031966-2025-12	Pterogastra	wfo:wfo-4000031966-2025-12	Pterogastra	wfo:wfo-7000000372-2025-12	Melastomataceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031967-2025-12	Pteroglossa	wfo:wfo-4000031967-2025-12	Pteroglossa			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031987-2025-12	Pterogyne	wfo:wfo-4000031987-2025-12	Pterogyne			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031989-2025-12	Pterolepis	wfo:wfo-4000031989-2025-12	Pterolepis	wfo:wfo-7000000372-2025-12	Melastomataceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000032002-2025-12	Pteronia	wfo:wfo-4000032002-2025-12	Pteronia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032005-2025-12	Pteropepon	wfo:wfo-4000032005-2025-12	Pteropepon	wfo:wfo-7000000160-2025-12	Cucurbitaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032011-2025-12	Pterophylla	wfo:wfo-4000032011-2025-12	Pterophylla	wfo:wfo-7000000162-2025-12	Cunoniaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032020-2025-12	Pteropyrum	wfo:wfo-4000032020-2025-12	Pteropyrum	wfo:wfo-7000000488-2025-12	Polygonaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032021-2025-12	Pterorhachis	wfo:wfo-4000032021-2025-12	Pterorhachis	wfo:wfo-7000000373-2025-12	Meliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032030-2025-12	Pterospermum	wfo:wfo-4000032030-2025-12	Pterospermum	wfo:wfo-7000000360-2025-12	Malvaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032031-2025-12	Pterospora	wfo:wfo-4000032031-2025-12	Pterospora			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032033-2025-12	Pterostegia	wfo:wfo-4000032033-2025-12	Pterostegia	wfo:wfo-7000000488-2025-12	Polygonaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032035-2025-12	Pterostemma	wfo:wfo-4000032035-2025-12	Pterostemma			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032036-2025-12	Pterostemon	wfo:wfo-4000032036-2025-12	Pterostemon	wfo:wfo-7000000302-2025-12	Iteaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032040-2025-12	Pterostylis	wfo:wfo-4000032040-2025-12	Pterostylis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032041-2025-12	Pterostyrax	wfo:wfo-4000032041-2025-12	Pterostyrax	wfo:wfo-7000000591-2025-12	Styracaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032049-2025-12	Pteroxygonum	wfo:wfo-4000032049-2025-12	Pteroxygonum	wfo:wfo-7000000488-2025-12	Polygonaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032051-2025-12	Pterygiella	wfo:wfo-4000032051-2025-12	Pterygiella	wfo:wfo-7000000430-2025-12	Orobanchaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032053-2025-12	Pterygocalyx	wfo:wfo-4000032053-2025-12	Pterygocalyx	wfo:wfo-7000000243-2025-12	Gentianaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032055-2025-12	Pterygodium	wfo:wfo-4000032055-2025-12	Pterygodium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032058-2025-12	Pterygopappus	wfo:wfo-4000032058-2025-12	Pterygopappus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032064-2025-12	Pterygopleurum	wfo:wfo-4000032064-2025-12	Pterygopleurum	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032067-2025-12	Pterygostemon	wfo:wfo-4000032067-2025-12	Pterygostemon			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032068-2025-12	Pterygota	wfo:wfo-4000032068-2025-12	Pterygota	wfo:wfo-7000000360-2025-12	Malvaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032070-2025-12	Ptilagrostis	wfo:wfo-4000032070-2025-12	Ptilagrostis	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000032077-2025-12	Ptilimnium	wfo:wfo-4000032077-2025-12	Ptilimnium	wfo:wfo-7000000036-2025-12	Apiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032083-2025-12	Ptilochaeta	wfo:wfo-4000032083-2025-12	Ptilochaeta			0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000032095-2025-12	Ptilostemon	wfo:wfo-4000032095-2025-12	Ptilostemon			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000032097-2025-12	Ptilothrix	wfo:wfo-4000032097-2025-12	Ptilothrix			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
