n,sample,family,word_count,words,fixed_common,normalized_common,seed
400,1591,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1591,independent_four,4,a b c d,0,0.0,20260515
400,1591,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1591,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1591,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1591,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1592,identity_control,1,1,400,400.0,20260515
400,1592,cancel_control,1,aA,400,400.0,20260515
400,1592,single_a,1,a,3,3.0,20260515
400,1592,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
400,1592,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
400,1592,duplicate_pair_a_a,2,a a,3,3.0,20260515
400,1592,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1592,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1592,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1592,commutator_single,1,abAB,1,1.0,20260515
400,1592,mixed_identity_a,2,1 a,3,3.0,20260515
400,1592,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1592,independent_four,4,a b c d,0,0.0,20260515
400,1592,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
400,1592,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1592,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1592,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
400,1593,identity_control,1,1,400,400.0,20260515
400,1593,cancel_control,1,aA,400,400.0,20260515
400,1593,single_a,1,a,0,0.0,20260515
400,1593,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1593,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1593,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1593,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1593,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1593,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1593,commutator_single,1,abAB,1,1.0,20260515
400,1593,mixed_identity_a,2,1 a,0,0.0,20260515
400,1593,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1593,independent_four,4,a b c d,0,0.0,20260515
400,1593,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1593,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1593,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1593,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1594,identity_control,1,1,400,400.0,20260515
400,1594,cancel_control,1,aA,400,400.0,20260515
400,1594,single_a,1,a,1,1.0,20260515
400,1594,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1594,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1594,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1594,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1594,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1594,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1594,commutator_single,1,abAB,1,1.0,20260515
400,1594,mixed_identity_a,2,1 a,1,1.0,20260515
400,1594,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1594,independent_four,4,a b c d,0,0.0,20260515
400,1594,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1594,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1594,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1594,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1595,identity_control,1,1,400,400.0,20260515
400,1595,cancel_control,1,aA,400,400.0,20260515
400,1595,single_a,1,a,1,1.0,20260515
400,1595,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1595,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1595,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1595,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1595,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1595,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1595,commutator_single,1,abAB,2,2.0,20260515
400,1595,mixed_identity_a,2,1 a,1,1.0,20260515
400,1595,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1595,independent_four,4,a b c d,0,0.0,20260515
400,1595,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1595,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1595,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1595,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1596,identity_control,1,1,400,400.0,20260515
400,1596,cancel_control,1,aA,400,400.0,20260515
400,1596,single_a,1,a,0,0.0,20260515
400,1596,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1596,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1596,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1596,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1596,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1596,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1596,commutator_single,1,abAB,2,2.0,20260515
400,1596,mixed_identity_a,2,1 a,0,0.0,20260515
400,1596,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1596,independent_four,4,a b c d,0,0.0,20260515
400,1596,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1596,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1596,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1596,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1597,identity_control,1,1,400,400.0,20260515
400,1597,cancel_control,1,aA,400,400.0,20260515
400,1597,single_a,1,a,0,0.0,20260515
400,1597,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1597,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1597,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1597,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1597,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1597,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1597,commutator_single,1,abAB,2,2.0,20260515
400,1597,mixed_identity_a,2,1 a,0,0.0,20260515
400,1597,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1597,independent_four,4,a b c d,0,0.0,20260515
400,1597,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1597,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1597,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1597,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1598,identity_control,1,1,400,400.0,20260515
400,1598,cancel_control,1,aA,400,400.0,20260515
400,1598,single_a,1,a,0,0.0,20260515
400,1598,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1598,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1598,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1598,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1598,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1598,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1598,commutator_single,1,abAB,3,3.0,20260515
400,1598,mixed_identity_a,2,1 a,0,0.0,20260515
400,1598,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1598,independent_four,4,a b c d,0,0.0,20260515
400,1598,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1598,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1598,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1598,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1599,identity_control,1,1,400,400.0,20260515
400,1599,cancel_control,1,aA,400,400.0,20260515
400,1599,single_a,1,a,2,2.0,20260515
400,1599,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1599,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1599,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1599,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1599,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1599,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1599,commutator_single,1,abAB,3,3.0,20260515
400,1599,mixed_identity_a,2,1 a,2,2.0,20260515
400,1599,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1599,independent_four,4,a b c d,0,0.0,20260515
400,1599,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1599,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1599,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1599,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1600,identity_control,1,1,400,400.0,20260515
400,1600,cancel_control,1,aA,400,400.0,20260515
400,1600,single_a,1,a,2,2.0,20260515
400,1600,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1600,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1600,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1600,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1600,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1600,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1600,commutator_single,1,abAB,2,2.0,20260515
400,1600,mixed_identity_a,2,1 a,2,2.0,20260515
400,1600,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1600,independent_four,4,a b c d,0,0.0,20260515
400,1600,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1600,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1600,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1600,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1601,identity_control,1,1,400,400.0,20260515
400,1601,cancel_control,1,aA,400,400.0,20260515
400,1601,single_a,1,a,0,0.0,20260515
400,1601,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1601,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1601,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1601,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1601,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1601,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1601,commutator_single,1,abAB,0,0.0,20260515
400,1601,mixed_identity_a,2,1 a,0,0.0,20260515
400,1601,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1601,independent_four,4,a b c d,0,0.0,20260515
400,1601,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1601,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1601,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1601,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1602,identity_control,1,1,400,400.0,20260515
400,1602,cancel_control,1,aA,400,400.0,20260515
400,1602,single_a,1,a,2,2.0,20260515
400,1602,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1602,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1602,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1602,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1602,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1602,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1602,commutator_single,1,abAB,1,1.0,20260515
400,1602,mixed_identity_a,2,1 a,2,2.0,20260515
400,1602,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1602,independent_four,4,a b c d,0,0.0,20260515
400,1602,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1602,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1602,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1602,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1603,identity_control,1,1,400,400.0,20260515
400,1603,cancel_control,1,aA,400,400.0,20260515
400,1603,single_a,1,a,1,1.0,20260515
400,1603,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1603,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1603,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1603,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1603,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1603,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1603,commutator_single,1,abAB,0,0.0,20260515
400,1603,mixed_identity_a,2,1 a,1,1.0,20260515
400,1603,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1603,independent_four,4,a b c d,0,0.0,20260515
400,1603,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1603,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1603,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1603,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1604,identity_control,1,1,400,400.0,20260515
400,1604,cancel_control,1,aA,400,400.0,20260515
400,1604,single_a,1,a,3,3.0,20260515
400,1604,cyclic_pair_a_a2,2,a aa,3,3.0,20260515
400,1604,cyclic_triple_a_a2_a3,3,a aa aaa,3,3.0,20260515
400,1604,duplicate_pair_a_a,2,a a,3,3.0,20260515
400,1604,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1604,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1604,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1604,commutator_single,1,abAB,1,1.0,20260515
400,1604,mixed_identity_a,2,1 a,3,3.0,20260515
400,1604,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1604,independent_four,4,a b c d,0,0.0,20260515
400,1604,cyclic_four,4,a aa aaa aaaa,3,3.0,20260515
400,1604,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1604,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1604,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,3,3.0,20260515
400,1605,identity_control,1,1,400,400.0,20260515
400,1605,cancel_control,1,aA,400,400.0,20260515
400,1605,single_a,1,a,0,0.0,20260515
400,1605,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1605,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1605,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1605,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1605,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1605,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1605,commutator_single,1,abAB,0,0.0,20260515
400,1605,mixed_identity_a,2,1 a,0,0.0,20260515
400,1605,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1605,independent_four,4,a b c d,0,0.0,20260515
400,1605,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1605,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1605,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1605,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1606,identity_control,1,1,400,400.0,20260515
400,1606,cancel_control,1,aA,400,400.0,20260515
400,1606,single_a,1,a,0,0.0,20260515
400,1606,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1606,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1606,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1606,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1606,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1606,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1606,commutator_single,1,abAB,2,2.0,20260515
400,1606,mixed_identity_a,2,1 a,0,0.0,20260515
400,1606,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1606,independent_four,4,a b c d,0,0.0,20260515
400,1606,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1606,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1606,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1606,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1607,identity_control,1,1,400,400.0,20260515
400,1607,cancel_control,1,aA,400,400.0,20260515
400,1607,single_a,1,a,1,1.0,20260515
400,1607,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1607,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1607,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1607,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1607,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1607,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1607,commutator_single,1,abAB,1,1.0,20260515
400,1607,mixed_identity_a,2,1 a,1,1.0,20260515
400,1607,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1607,independent_four,4,a b c d,0,0.0,20260515
400,1607,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1607,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1607,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1607,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1608,identity_control,1,1,400,400.0,20260515
400,1608,cancel_control,1,aA,400,400.0,20260515
400,1608,single_a,1,a,4,4.0,20260515
400,1608,cyclic_pair_a_a2,2,a aa,4,4.0,20260515
400,1608,cyclic_triple_a_a2_a3,3,a aa aaa,4,4.0,20260515
400,1608,duplicate_pair_a_a,2,a a,4,4.0,20260515
400,1608,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1608,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1608,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1608,commutator_single,1,abAB,2,2.0,20260515
400,1608,mixed_identity_a,2,1 a,4,4.0,20260515
400,1608,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1608,independent_four,4,a b c d,0,0.0,20260515
400,1608,cyclic_four,4,a aa aaa aaaa,4,4.0,20260515
400,1608,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1608,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1608,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,4,4.0,20260515
400,1609,identity_control,1,1,400,400.0,20260515
400,1609,cancel_control,1,aA,400,400.0,20260515
400,1609,single_a,1,a,0,0.0,20260515
400,1609,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1609,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1609,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1609,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1609,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1609,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1609,commutator_single,1,abAB,2,2.0,20260515
400,1609,mixed_identity_a,2,1 a,0,0.0,20260515
400,1609,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1609,independent_four,4,a b c d,0,0.0,20260515
400,1609,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1609,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1609,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1609,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1610,identity_control,1,1,400,400.0,20260515
400,1610,cancel_control,1,aA,400,400.0,20260515
400,1610,single_a,1,a,1,1.0,20260515
400,1610,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1610,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1610,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1610,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1610,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1610,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1610,commutator_single,1,abAB,3,3.0,20260515
400,1610,mixed_identity_a,2,1 a,1,1.0,20260515
400,1610,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1610,independent_four,4,a b c d,0,0.0,20260515
400,1610,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1610,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1610,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1610,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1611,identity_control,1,1,400,400.0,20260515
400,1611,cancel_control,1,aA,400,400.0,20260515
400,1611,single_a,1,a,2,2.0,20260515
400,1611,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1611,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1611,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1611,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1611,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1611,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1611,commutator_single,1,abAB,1,1.0,20260515
400,1611,mixed_identity_a,2,1 a,2,2.0,20260515
400,1611,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1611,independent_four,4,a b c d,0,0.0,20260515
400,1611,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1611,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1611,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1611,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1612,identity_control,1,1,400,400.0,20260515
400,1612,cancel_control,1,aA,400,400.0,20260515
400,1612,single_a,1,a,1,1.0,20260515
400,1612,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1612,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1612,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1612,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1612,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1612,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1612,commutator_single,1,abAB,1,1.0,20260515
400,1612,mixed_identity_a,2,1 a,1,1.0,20260515
400,1612,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1612,independent_four,4,a b c d,0,0.0,20260515
400,1612,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1612,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1612,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1612,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1613,identity_control,1,1,400,400.0,20260515
400,1613,cancel_control,1,aA,400,400.0,20260515
400,1613,single_a,1,a,1,1.0,20260515
400,1613,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1613,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1613,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1613,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1613,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1613,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1613,commutator_single,1,abAB,1,1.0,20260515
400,1613,mixed_identity_a,2,1 a,1,1.0,20260515
400,1613,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1613,independent_four,4,a b c d,0,0.0,20260515
400,1613,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1613,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1613,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1613,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1614,identity_control,1,1,400,400.0,20260515
400,1614,cancel_control,1,aA,400,400.0,20260515
400,1614,single_a,1,a,1,1.0,20260515
400,1614,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1614,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1614,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1614,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1614,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1614,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1614,commutator_single,1,abAB,0,0.0,20260515
400,1614,mixed_identity_a,2,1 a,1,1.0,20260515
400,1614,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1614,independent_four,4,a b c d,0,0.0,20260515
400,1614,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1614,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1614,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1614,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1615,identity_control,1,1,400,400.0,20260515
400,1615,cancel_control,1,aA,400,400.0,20260515
400,1615,single_a,1,a,0,0.0,20260515
400,1615,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1615,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1615,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1615,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1615,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1615,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1615,commutator_single,1,abAB,1,1.0,20260515
400,1615,mixed_identity_a,2,1 a,0,0.0,20260515
400,1615,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1615,independent_four,4,a b c d,0,0.0,20260515
